,Season,Week_No,Team,Opponent,Venue,Result,Player Name,Minute,Event,X_cord,Y_cord,xGoal,Situation,Type,Assist Player,Assist Type
6317,2020-2021,29,Borussia Dortmund,Werder Bremen,Home,Win,Erling Haaland,33,Goal,0.885,0.5,0.75777667760849,Penalty,LeftFoot,,Standard
6318,2020-2021,29,Borussia Dortmund,Werder Bremen,Home,Win,Erling Haaland,37,Goal,0.965999984741211,0.5540000152587891,0.6235602498054504,OpenPlay,RightFoot,,None
6319,2020-2021,29,Borussia Dortmund,Werder Bremen,Home,Win,Jude Bellingham,41,SavedShot,0.9,0.4829999923706055,0.4989456534385681,OpenPlay,LeftFoot,Giovanni Reyna,Pass
6320,2020-2021,29,Borussia Dortmund,Werder Bremen,Home,Win,Mahmoud Dahoud,44,BlockedShot,0.7719999694824219,0.4929999923706055,0.0358103215694427,OpenPlay,LeftFoot,Julian Brandt,Pass
6321,2020-2021,29,Borussia Dortmund,Werder Bremen,Home,Win,Marco Reus,44,MissedShots,0.8490000152587891,0.715,0.023941408842802,FromCorner,LeftFoot,,None
6322,2020-2021,29,Borussia Dortmund,Werder Bremen,Home,Win,Marco Reus,54,SavedShot,0.815,0.644000015258789,0.0599915795028209,OpenPlay,LeftFoot,Erling Haaland,Pass
6323,2020-2021,29,Borussia Dortmund,Werder Bremen,Home,Win,Marco Reus,55,MissedShots,0.784000015258789,0.6320000076293946,0.0202712323516607,FromCorner,RightFoot,,None
6324,2020-2021,29,Borussia Dortmund,Werder Bremen,Home,Win,Erling Haaland,66,MissedShots,0.7709999847412109,0.5220000076293946,0.0347247272729873,OpenPlay,LeftFoot,Marco Reus,Pass
6325,2020-2021,29,Borussia Dortmund,Werder Bremen,Home,Win,Erling Haaland,79,SavedShot,0.815,0.4970000076293945,0.0742743238806724,OpenPlay,LeftFoot,Marco Reus,Pass
6326,2020-2021,29,Borussia Dortmund,Werder Bremen,Home,Win,Giovanni Reyna,84,MissedShots,0.943000030517578,0.5270000076293946,0.534909725189209,OpenPlay,Head,Thorgan Hazard,Chipped
6327,2020-2021,29,Borussia Dortmund,Werder Bremen,Home,Win,Erling Haaland,85,SavedShot,0.9690000152587892,0.349000015258789,0.0984103232622146,OpenPlay,RightFoot,Lukasz Piszczek,Chipped
6328,2020-2021,29,Borussia Dortmund,Werder Bremen,Home,Win,Mats Hummels,86,Goal,0.9359999847412108,0.5179999923706055,0.0569722466170787,FromCorner,Head,Thorgan Hazard,End
6329,2020-2021,29,Borussia Dortmund,Werder Bremen,Home,Win,Steffen Tigges,90,MissedShots,0.875999984741211,0.44,0.045482475310564,OpenPlay,Head,Lukasz Piszczek,Cross
6330,2020-2021,29,Werder Bremen,Borussia Dortmund,Away,Defeat,Leonardo Bittencourt,4,SavedShot,0.7169999694824218,0.4540000152587891,0.0166734587401151,OpenPlay,RightFoot,Milot Rashica,Pass
6331,2020-2021,29,Werder Bremen,Borussia Dortmund,Away,Defeat,Milot Rashica,13,Goal,0.9209999847412108,0.404000015258789,0.360776424407959,OpenPlay,RightFoot,Maximilian Eggestein,Pass
6332,2020-2021,29,Werder Bremen,Borussia Dortmund,Away,Defeat,Leonardo Bittencourt,24,BlockedShot,0.850999984741211,0.6869999694824219,0.0743139684200286,OpenPlay,LeftFoot,Maximilian Eggestein,Pass
6333,2020-2021,29,Werder Bremen,Borussia Dortmund,Away,Defeat,Maximilian Eggestein,62,ShotOnPost,0.720999984741211,0.4909999847412109,0.0132431434467434,OpenPlay,LeftFoot,Joshua Sargent,Pass
6334,2020-2021,29,Werder Bremen,Borussia Dortmund,Away,Defeat,Joshua Sargent,71,MissedShots,0.879000015258789,0.424000015258789,0.2414506673812866,OpenPlay,RightFoot,Maximilian Eggestein,Cross
6335,2020-2021,29,Werder Bremen,Borussia Dortmund,Away,Defeat,Joshua Sargent,72,SavedShot,0.764000015258789,0.49,0.0283452551811933,OpenPlay,RightFoot,Maximilian Eggestein,Pass
6336,2020-2021,29,Werder Bremen,Borussia Dortmund,Away,Defeat,Joshua Sargent,73,BlockedShot,0.955,0.43,0.1148233339190483,FromCorner,Head,Marco Friedl,Cross
6337,2020-2021,29,Werder Bremen,Borussia Dortmund,Away,Defeat,Christian Groß,73,MissedShots,0.901999969482422,0.5790000152587891,0.0365588366985321,FromCorner,RightFoot,,Aerial
6338,2020-2021,29,Werder Bremen,Borussia Dortmund,Away,Defeat,Milot Rashica,78,BlockedShot,0.8519999694824218,0.2339999961853027,0.0227718763053417,OpenPlay,RightFoot,Joshua Sargent,Pass
6339,2020-2021,29,Werder Bremen,Borussia Dortmund,Away,Defeat,Davie Selke,78,MissedShots,0.968000030517578,0.5790000152587891,0.0643901601433754,OpenPlay,Head,,Aerial
6340,2020-2021,30,FC Cologne,RasenBallsport Leipzig,Home,Win,Jonas Hector,24,SavedShot,0.8119999694824219,0.5509999847412109,0.0710941180586814,OpenPlay,LeftFoot,Elvis Rexhbecaj,Pass
6341,2020-2021,30,FC Cologne,RasenBallsport Leipzig,Home,Win,Ondrej Duda,37,MissedShots,0.9590000152587892,0.4120000076293945,0.0974384620785713,OpenPlay,RightFoot,Ellyes Skhiri,Cross
6342,2020-2021,30,FC Cologne,RasenBallsport Leipzig,Home,Win,Kingsley Ehizibue,44,MissedShots,0.710999984741211,0.675,0.0087022017687559,SetPiece,RightFoot,,None
6343,2020-2021,30,FC Cologne,RasenBallsport Leipzig,Home,Win,Jonas Hector,45,Goal,0.925,0.4490000152587891,0.3306109011173248,OpenPlay,Head,Jannes Horn,Cross
6344,2020-2021,30,FC Cologne,RasenBallsport Leipzig,Home,Win,Jonas Hector,59,Goal,0.8490000152587891,0.4270000076293945,0.0870064198970794,OpenPlay,LeftFoot,Ondrej Duda,Pass
6345,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Amadou Haidara,0,MissedShots,0.8619999694824219,0.5379999923706055,0.1060847789049148,OpenPlay,RightFoot,Christopher Nkunku,Pass
6346,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Emil Forsberg,1,BlockedShot,0.936999969482422,0.55,0.0788706392049789,OpenPlay,LeftFoot,Amadou Haidara,Aerial
6347,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Amadou Haidara,2,MissedShots,0.8969999694824219,0.4270000076293945,0.1215221360325813,OpenPlay,LeftFoot,Alexander Sørloth,Pass
6348,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Marcel Halstenberg,3,BlockedShot,0.755,0.59,0.0224836114794015,OpenPlay,LeftFoot,,BallRecovery
6349,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Emil Forsberg,6,SavedShot,0.7759999847412109,0.645,0.0248006135225296,OpenPlay,RightFoot,Lukas Klostermann,Chipped
6350,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Amadou Haidara,19,BlockedShot,0.8180000305175781,0.469000015258789,0.038703367114067,OpenPlay,RightFoot,Nordi Mukiele,HeadPass
6351,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Christopher Nkunku,20,BlockedShot,0.8640000152587891,0.7390000152587891,0.0302728004753589,OpenPlay,RightFoot,Alexander Sørloth,Pass
6352,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Dayotchanculle Upamecano,22,MissedShots,0.919000015258789,0.5179999923706055,0.0629352778196334,SetPiece,Head,Marcel Halstenberg,Aerial
6353,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Alexander Sørloth,25,MissedShots,0.925,0.4209999847412109,0.1137353181838989,OpenPlay,Head,Marcel Halstenberg,Cross
6354,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Christopher Nkunku,29,MissedShots,0.745,0.5509999847412109,0.0636103078722953,DirectFreekick,RightFoot,,Standard
6355,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Christopher Nkunku,34,MissedShots,0.915,0.6840000152587891,0.0650784820318222,OpenPlay,LeftFoot,Emil Forsberg,TakeOn
6356,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Kevin Kampl,35,BlockedShot,0.769000015258789,0.4659999847412109,0.0282693989574909,OpenPlay,RightFoot,Marcel Halstenberg,Pass
6357,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Nordi Mukiele,35,MissedShots,0.914000015258789,0.349000015258789,0.3014376163482666,OpenPlay,RightFoot,Amadou Haidara,Pass
6358,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Alexander Sørloth,40,SavedShot,0.8719999694824219,0.4479999923706054,0.0378413684666156,OpenPlay,Head,Marcel Halstenberg,Cross
6359,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Emil Forsberg,48,BlockedShot,0.845,0.6790000152587891,0.037096694111824,OpenPlay,RightFoot,Amadou Haidara,Pass
6360,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Dayotchanculle Upamecano,53,MissedShots,0.9309999847412108,0.5059999847412109,0.0637053623795509,FromCorner,Head,Emil Forsberg,Aerial
6361,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Amadou Haidara,58,Goal,0.799000015258789,0.4759999847412109,0.0482044629752635,OpenPlay,RightFoot,Marcel Halstenberg,Pass
6362,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Angelino,72,SavedShot,0.82,0.54,0.1700489223003387,DirectFreekick,LeftFoot,,Standard
6363,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Lukas Klostermann,72,SavedShot,0.909000015258789,0.4509999847412109,0.0400876402854919,SetPiece,Head,Alexander Sørloth,Aerial
6364,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Nordi Mukiele,76,MissedShots,0.9030000305175782,0.455,0.0365634299814701,OpenPlay,Head,Angelino,Aerial
6365,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Amadou Haidara,81,BlockedShot,0.926999969482422,0.53,0.0544764623045921,FromCorner,Head,Christopher Nkunku,Aerial
6366,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Alexander Sørloth,81,MissedShots,0.9130000305175782,0.494000015258789,0.0938665345311164,FromCorner,Head,Christopher Nkunku,Cross
6367,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Justin Kluivert,89,MissedShots,0.9230000305175782,0.5670000076293945,0.0514595210552215,OpenPlay,Head,Dayotchanculle Upamecano,HeadPass
6368,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Angelino,92,SavedShot,0.72,0.515,0.0143891423940658,FromCorner,LeftFoot,,None
6369,2020-2021,30,RasenBallsport Leipzig,FC Cologne,Away,Defeat,Justin Kluivert,93,ShotOnPost,0.9030000305175782,0.46,0.3062038123607635,OpenPlay,RightFoot,,Aerial
6370,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Thomas Müller,6,SavedShot,0.935,0.4659999847412109,0.4356890618801117,OpenPlay,RightFoot,David Alaba,Cross
6371,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Eric Maxim Choupo-Moting,6,Goal,0.93,0.53,0.5289956331253052,OpenPlay,RightFoot,,Rebound
6372,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Kingsley Coman,11,MissedShots,0.789000015258789,0.419000015258789,0.0469046272337436,OpenPlay,LeftFoot,Joshua Kimmich,Pass
6373,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Joshua Kimmich,12,Goal,0.840999984741211,0.4309999847412109,0.0812254399061203,OpenPlay,RightFoot,,None
6374,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Thomas Müller,18,BlockedShot,0.765,0.4309999847412109,0.030104661360383,OpenPlay,LeftFoot,Kingsley Coman,Pass
6375,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Jamal Musiala,20,BlockedShot,0.759000015258789,0.5459999847412109,0.0438974052667617,OpenPlay,RightFoot,Thomas Müller,TakeOn
6376,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Joshua Kimmich,23,BlockedShot,0.7469999694824219,0.2870000076293945,0.0180510878562927,OpenPlay,RightFoot,David Alaba,Pass
6377,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,David Alaba,25,BlockedShot,0.750999984741211,0.6270000076293946,0.0202369540929794,OpenPlay,LeftFoot,Kingsley Coman,Pass
6378,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,David Alaba,30,SavedShot,0.84,0.359000015258789,0.0522048845887184,OpenPlay,LeftFoot,,None
6379,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,David Alaba,33,BlockedShot,0.785,0.5709999847412109,0.0485190041363239,OpenPlay,LeftFoot,Kingsley Coman,Pass
6380,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Joshua Kimmich,34,SavedShot,0.73,0.455,0.0193900857120752,OpenPlay,RightFoot,Jamal Musiala,Pass
6381,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,David Alaba,43,SavedShot,0.7390000152587891,0.3729999923706055,0.0518914945423603,DirectFreekick,LeftFoot,,Standard
6382,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Kingsley Coman,50,MissedShots,0.8590000152587891,0.6830000305175781,0.0691627338528633,OpenPlay,RightFoot,Eric Maxim Choupo-Moting,Pass
6383,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Thomas Müller,51,SavedShot,0.88,0.455,0.1370075941085815,OpenPlay,RightFoot,Kingsley Coman,Pass
6384,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Joshua Kimmich,52,BlockedShot,0.7269999694824218,0.509000015258789,0.0219223666936159,OpenPlay,RightFoot,David Alaba,Pass
6385,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Kingsley Coman,53,BlockedShot,0.77,0.7140000152587891,0.0160117968916893,OpenPlay,RightFoot,,TakeOn
6386,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Leon Goretzka,63,BlockedShot,0.8290000152587891,0.4470000076293945,0.0959468632936477,OpenPlay,RightFoot,Jamal Musiala,Pass
6387,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Leroy Sané,68,MissedShots,0.8119999694824219,0.3379999923706054,0.0236077867448329,FromCorner,LeftFoot,,None
6388,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Jamal Musiala,73,MissedShots,0.7919999694824219,0.5609999847412109,0.0535536557435989,OpenPlay,RightFoot,Lucas Hernández,Pass
6389,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Leroy Sané,76,MissedShots,0.8780000305175781,0.439000015258789,0.1346728950738906,OpenPlay,LeftFoot,Eric Maxim Choupo-Moting,Pass
6390,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Jamal Musiala,79,SavedShot,0.8159999847412109,0.6,0.0659514367580413,OpenPlay,RightFoot,Eric Maxim Choupo-Moting,Pass
6391,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Leon Goretzka,83,MissedShots,0.8219999694824218,0.475,0.0923262313008308,OpenPlay,RightFoot,Eric Maxim Choupo-Moting,Pass
6392,2020-2021,30,Bayern Munich,Bayer Leverkusen,Home,Win,Christopher Scott,86,BlockedShot,0.8140000152587891,0.740999984741211,0.0358636938035488,OpenPlay,RightFoot,David Alaba,Pass
6393,2020-2021,30,Bayer Leverkusen,Bayern Munich,Away,Defeat,Leon Bailey,4,BlockedShot,0.845,0.6079999923706054,0.0837305784225463,OpenPlay,RightFoot,Daley Sinkgraven,TakeOn
6394,2020-2021,30,Bayer Leverkusen,Bayern Munich,Away,Defeat,Patrik Schick,20,SavedShot,0.8619999694824219,0.6880000305175781,0.0399087369441986,OpenPlay,LeftFoot,Leon Bailey,Pass
6395,2020-2021,30,Bayer Leverkusen,Bayern Munich,Away,Defeat,Karim Bellarabi,68,ShotOnPost,0.9640000152587892,0.3940000152587891,0.3078761696815491,OpenPlay,RightFoot,Leon Bailey,Pass
6396,2020-2021,30,Bayer Leverkusen,Bayern Munich,Away,Defeat,Karim Bellarabi,69,MissedShots,0.905,0.3179999923706054,0.0423977971076965,OpenPlay,RightFoot,,None
6397,2020-2021,30,Bayer Leverkusen,Bayern Munich,Away,Defeat,Nadiem Amiri,74,SavedShot,0.7869999694824219,0.5459999847412109,0.0265898331999778,OpenPlay,RightFoot,,None
6398,2020-2021,30,Bayer Leverkusen,Bayern Munich,Away,Defeat,Karim Bellarabi,75,SavedShot,0.865,0.2210000038146972,0.0247487053275108,FromCorner,RightFoot,Kerem Demirbay,Pass
6399,2020-2021,30,Bayer Leverkusen,Bayern Munich,Away,Defeat,Nadiem Amiri,80,SavedShot,0.7859999847412109,0.68,0.0150600811466574,OpenPlay,RightFoot,Leon Bailey,Pass
6400,2020-2021,30,Eintracht Frankfurt,Augsburg,Home,Win,André Silva,4,SavedShot,0.8780000305175781,0.475,0.0468858703970909,OpenPlay,Head,Evan Ndicka,Cross
6401,2020-2021,30,Eintracht Frankfurt,Augsburg,Home,Win,André Silva,17,BlockedShot,0.8380000305175781,0.5,0.0391691029071807,OpenPlay,RightFoot,Filip Kostic,Cross
6402,2020-2021,30,Eintracht Frankfurt,Augsburg,Home,Win,André Silva,36,SavedShot,0.9309999847412108,0.4590000152587891,0.1409505605697631,OpenPlay,Head,Filip Kostic,Cross
6403,2020-2021,30,Eintracht Frankfurt,Augsburg,Home,Win,Martin Hinteregger,36,Goal,0.95,0.4979999923706055,0.0805779621005058,FromCorner,Head,Daichi Kamada,Aerial
6404,2020-2021,30,Eintracht Frankfurt,Augsburg,Home,Win,Filip Kostic,43,BlockedShot,0.7709999847412109,0.515,0.0896026864647865,DirectFreekick,LeftFoot,,Standard
6405,2020-2021,30,Eintracht Frankfurt,Augsburg,Home,Win,Evan Ndicka,45,MissedShots,0.8590000152587891,0.4420000076293945,0.0285521689802408,SetPiece,Head,Daichi Kamada,Cross
6406,2020-2021,30,Eintracht Frankfurt,Augsburg,Home,Win,André Silva,57,Goal,0.9619999694824218,0.47,0.6332011818885803,OpenPlay,Head,Filip Kostic,Cross
6407,2020-2021,30,Eintracht Frankfurt,Augsburg,Home,Win,Daichi Kamada,60,BlockedShot,0.7769999694824219,0.634000015258789,0.0377167426049709,OpenPlay,LeftFoot,Djibril Sow,Pass
6408,2020-2021,30,Eintracht Frankfurt,Augsburg,Home,Win,Luka Jovic,67,MissedShots,0.7469999694824219,0.6480000305175782,0.0237292647361755,OpenPlay,RightFoot,Filip Kostic,Pass
6409,2020-2021,30,Eintracht Frankfurt,Augsburg,Home,Win,Luka Jovic,75,MissedShots,0.9030000305175782,0.49,0.0263020191341638,FromCorner,Head,Filip Kostic,Aerial
6410,2020-2021,30,Eintracht Frankfurt,Augsburg,Home,Win,Filip Kostic,90,BlockedShot,0.7440000152587891,0.605999984741211,0.0222317148000001,OpenPlay,LeftFoot,,BallRecovery
6411,2020-2021,30,Augsburg,Eintracht Frankfurt,Away,Defeat,Marco Richter,9,SavedShot,0.9009999847412108,0.2929999923706055,0.0731186419725418,OpenPlay,RightFoot,,TakeOn
6412,2020-2021,30,Augsburg,Eintracht Frankfurt,Away,Defeat,László Bénes,10,SavedShot,0.749000015258789,0.4279999923706055,0.0177733339369297,OpenPlay,LeftFoot,,None
6413,2020-2021,30,Augsburg,Eintracht Frankfurt,Away,Defeat,Reece Oxford,10,MissedShots,0.975999984741211,0.3879999923706054,0.0130931297317147,FromCorner,Head,László Bénes,Aerial
6414,2020-2021,30,Augsburg,Eintracht Frankfurt,Away,Defeat,Jan Morávek,24,BlockedShot,0.855,0.47,0.072034366428852,OpenPlay,RightFoot,,None
6415,2020-2021,30,Augsburg,Eintracht Frankfurt,Away,Defeat,Marco Richter,24,BlockedShot,0.799000015258789,0.4490000152587891,0.034342024475336,OpenPlay,RightFoot,,Rebound
6416,2020-2021,30,Augsburg,Eintracht Frankfurt,Away,Defeat,Reece Oxford,25,MissedShots,0.830999984741211,0.499000015258789,0.018752122297883,SetPiece,Head,László Bénes,Cross
6417,2020-2021,30,Augsburg,Eintracht Frankfurt,Away,Defeat,Florian Niederlechner,34,SavedShot,0.759000015258789,0.715999984741211,0.0148680666461586,OpenPlay,RightFoot,Mads Pedersen,BallRecovery
6418,2020-2021,30,Augsburg,Eintracht Frankfurt,Away,Defeat,Felix Uduokhai,35,MissedShots,0.945,0.455,0.0686357617378234,FromCorner,Head,László Bénes,Aerial
6419,2020-2021,30,Augsburg,Eintracht Frankfurt,Away,Defeat,Florian Niederlechner,47,BlockedShot,0.911999969482422,0.4540000152587891,0.0894102975726127,OpenPlay,RightFoot,Robert Gumny,Cross
6420,2020-2021,30,Augsburg,Eintracht Frankfurt,Away,Defeat,Marco Richter,60,SavedShot,0.8190000152587891,0.68,0.0339876301586627,OpenPlay,RightFoot,Jan Morávek,Pass
6421,2020-2021,30,Augsburg,Eintracht Frankfurt,Away,Defeat,Alfred Finnbogason,72,MissedShots,0.885,0.5,0.75777667760849,Penalty,RightFoot,,Standard
6422,2020-2021,30,Augsburg,Eintracht Frankfurt,Away,Defeat,Alfred Finnbogason,77,BlockedShot,0.850999984741211,0.7169999694824218,0.0296911485493183,OpenPlay,RightFoot,László Bénes,Pass
6423,2020-2021,30,Augsburg,Eintracht Frankfurt,Away,Defeat,Ruben Vargas,81,MissedShots,0.735,0.5929999923706055,0.0535543709993362,DirectFreekick,RightFoot,,Standard
6424,2020-2021,30,Augsburg,Eintracht Frankfurt,Away,Defeat,Ruben Vargas,84,ShotOnPost,0.8490000152587891,0.66,0.0394471883773803,SetPiece,LeftFoot,,None
6425,2020-2021,30,Augsburg,Eintracht Frankfurt,Away,Defeat,Ruben Vargas,88,MissedShots,0.9569999694824218,0.419000015258789,0.0978792086243629,FromCorner,Head,Mads Pedersen,Cross
6426,2020-2021,30,Arminia Bielefeld,Schalke 04,Home,Win,Manuel Prietl,8,SavedShot,0.749000015258789,0.4370000076293945,0.015521477907896,OpenPlay,RightFoot,Ritsu Doan,TakeOn
6427,2020-2021,30,Arminia Bielefeld,Schalke 04,Home,Win,Ritsu Doan,12,BlockedShot,0.9030000305175782,0.4470000076293945,0.0931401550769805,OpenPlay,RightFoot,,None
6428,2020-2021,30,Arminia Bielefeld,Schalke 04,Home,Win,Ritsu Doan,17,MissedShots,0.8159999847412109,0.5359999847412109,0.0433034412562847,OpenPlay,LeftFoot,Fabian Klos,HeadPass
6429,2020-2021,30,Arminia Bielefeld,Schalke 04,Home,Win,Andreas Voglsammer,28,MissedShots,0.9340000152587892,0.4309999847412109,0.37871915102005,SetPiece,RightFoot,Arne Maier,Cross
6430,2020-2021,30,Arminia Bielefeld,Schalke 04,Home,Win,Fabian Klos,34,MissedShots,0.8490000152587891,0.439000015258789,0.1207602396607399,OpenPlay,RightFoot,Ritsu Doan,BallTouch
6431,2020-2021,30,Arminia Bielefeld,Schalke 04,Home,Win,Andreas Voglsammer,34,SavedShot,0.926999969482422,0.5109999847412109,0.6377806067466736,OpenPlay,LeftFoot,Fabian Klos,Rebound
6432,2020-2021,30,Arminia Bielefeld,Schalke 04,Home,Win,Fabian Klos,49,Goal,0.725,0.5129999923706055,0.0125646982342004,OpenPlay,LeftFoot,Amos Pieper,TakeOn
6433,2020-2021,30,Arminia Bielefeld,Schalke 04,Home,Win,Manuel Prietl,54,BlockedShot,0.7480000305175781,0.5709999847412109,0.0222577210515737,SetPiece,LeftFoot,,TakeOn
6434,2020-2021,30,Arminia Bielefeld,Schalke 04,Home,Win,Fabian Klos,55,MissedShots,0.963000030517578,0.6709999847412109,0.0106008918955922,FromCorner,Head,Ritsu Doan,Cross
6435,2020-2021,30,Arminia Bielefeld,Schalke 04,Home,Win,Ritsu Doan,57,MissedShots,0.7440000152587891,0.3429999923706054,0.0502899140119552,DirectFreekick,LeftFoot,,Standard
6436,2020-2021,30,Arminia Bielefeld,Schalke 04,Home,Win,Manuel Prietl,61,BlockedShot,0.8130000305175781,0.4420000076293945,0.0646687969565391,OpenPlay,LeftFoot,Ritsu Doan,Pass
6437,2020-2021,30,Arminia Bielefeld,Schalke 04,Home,Win,Fabian Klos,79,SavedShot,0.885,0.5,0.757696270942688,Penalty,RightFoot,,Standard
6438,2020-2021,30,Arminia Bielefeld,Schalke 04,Home,Win,Ritsu Doan,79,BlockedShot,0.911999969482422,0.3879999923706054,0.0922539830207824,SetPiece,LeftFoot,,Rebound
6439,2020-2021,30,Arminia Bielefeld,Schalke 04,Home,Win,Fabian Klos,86,BlockedShot,0.86,0.38,0.0895052477717399,OpenPlay,RightFoot,Christian Gebauer,Pass
6440,2020-2021,30,Arminia Bielefeld,Schalke 04,Home,Win,Amos Pieper,87,SavedShot,0.8569999694824219,0.6320000076293946,0.0561498999595642,SetPiece,RightFoot,Mike van der Hoorn,Pass
6441,2020-2021,30,Schalke 04,Arminia Bielefeld,Away,Defeat,Gonçalo Paciência,19,BlockedShot,0.775,0.2639999961853027,0.0496413968503475,DirectFreekick,RightFoot,,Standard
6442,2020-2021,30,Schalke 04,Arminia Bielefeld,Away,Defeat,Mehmet Can Aydin,45,MissedShots,0.755,0.2879999923706055,0.0112575516104698,OpenPlay,RightFoot,,None
6443,2020-2021,30,Schalke 04,Arminia Bielefeld,Away,Defeat,Klaas-Jan Huntelaar,53,BlockedShot,0.7569999694824219,0.605999984741211,0.0658582225441932,DirectFreekick,RightFoot,,Standard
6444,2020-2021,30,Schalke 04,Arminia Bielefeld,Away,Defeat,Shkodran Mustafi,53,MissedShots,0.91,0.4409999847412109,0.0651571899652481,FromCorner,Head,Mark Uth,Cross
6445,2020-2021,30,Schalke 04,Arminia Bielefeld,Away,Defeat,Sead Kolasinac,92,MissedShots,0.9540000152587892,0.649000015258789,0.0602073594927787,OpenPlay,LeftFoot,Mark Uth,None
6446,2020-2021,30,Borussia Dortmund,Union Berlin,Home,Win,Marco Reus,9,MissedShots,0.906999969482422,0.539000015258789,0.4726868569850921,OpenPlay,LeftFoot,Thorgan Hazard,Pass
6447,2020-2021,30,Borussia Dortmund,Union Berlin,Home,Win,Thorgan Hazard,13,SavedShot,0.7380000305175781,0.47,0.0190082918852567,OpenPlay,LeftFoot,,BallRecovery
6448,2020-2021,30,Borussia Dortmund,Union Berlin,Home,Win,Giovanni Reyna,15,SavedShot,0.7330000305175781,0.419000015258789,0.0183879360556602,OpenPlay,RightFoot,Erling Haaland,Pass
6449,2020-2021,30,Borussia Dortmund,Union Berlin,Home,Win,Erling Haaland,26,SavedShot,0.885,0.5,0.75777667760849,Penalty,LeftFoot,,Standard
6450,2020-2021,30,Borussia Dortmund,Union Berlin,Home,Win,Erling Haaland,26,SavedShot,0.9619999694824218,0.4509999847412109,0.5218808054924011,SetPiece,RightFoot,,Goal
6451,2020-2021,30,Borussia Dortmund,Union Berlin,Home,Win,Marco Reus,26,Goal,0.986999969482422,0.500999984741211,0.9705273509025574,SetPiece,RightFoot,,Rebound
6452,2020-2021,30,Borussia Dortmund,Union Berlin,Home,Win,Jude Bellingham,32,MissedShots,0.9230000305175782,0.7030000305175781,0.0707301720976829,OpenPlay,LeftFoot,Erling Haaland,Pass
6453,2020-2021,30,Borussia Dortmund,Union Berlin,Home,Win,Erling Haaland,34,SavedShot,0.9159999847412108,0.469000015258789,0.5401574373245239,OpenPlay,LeftFoot,Giovanni Reyna,Pass
6454,2020-2021,30,Borussia Dortmund,Union Berlin,Home,Win,Jude Bellingham,35,MissedShots,0.7619999694824219,0.4520000076293945,0.0330404378473758,OpenPlay,LeftFoot,Marco Reus,Pass
