,Season,Week_No,Team,Name,Nationality,Age,Minutes,Venue,Opponent,Result,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,avg_distance_def_actions_gk
250,2018-2019,14,Hertha BSC,Rune Jarstein,NOR,34,90.0,Home,Eintracht Frankfurt,Win,4,0,4,100.0,0.6,15,34,44.1,31,3,74.2,54.1,11,100.0,70.5,15,0,0.0,0,11.3
251,2018-2019,14,Eintracht Frankfurt,Kevin Trapp,GER,28,90.0,Away,Hertha BSC,Defeat,4,1,3,75.0,1.4,7,19,36.8,31,5,54.8,39.1,4,50.0,45.3,7,1,14.3,0,17.1
252,2018-2019,14,Mainz 05,Robin Zentner,GER,24,90.0,Home,Hannover 96,Draw,3,1,2,66.7,1.4,1,9,11.1,20,6,10.0,25.6,10,70.0,59.1,5,1,20.0,2,31.7
253,2018-2019,14,Hannover 96,Michael Esser,GER,31,90.0,Away,Mainz 05,Draw,4,1,4,100.0,2.0,22,33,66.7,26,3,84.6,53.8,11,100.0,60.0,17,2,11.8,0,8.1
254,2018-2019,14,Mönchengladbach,Yann Sommer,SUI,29,90.0,Home,Stuttgart,Win,2,0,2,100.0,0.6,1,7,14.3,38,3,15.8,27.5,5,20.0,34.0,4,0,0.0,0,17.0
255,2018-2019,14,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Away,Mönchengladbach,Defeat,6,3,4,50.0,1.8,6,21,28.6,27,3,59.3,47.0,8,62.5,53.9,11,1,9.1,1,28.0
256,2018-2019,15,Nürnberg,Fabian Bredlow,GER,23,90.0,Home,Wolfsburg,Defeat,4,2,2,50.0,0.8,4,19,21.1,23,1,73.9,50.6,6,33.3,37.3,9,0,0.0,3,18.8
257,2018-2019,15,Wolfsburg,Koen Casteels,BEL,26,90.0,Away,Nürnberg,Win,1,0,1,100.0,0.3,10,16,62.5,26,4,23.1,36.7,14,71.4,53.2,7,0,0.0,1,14.5
258,2018-2019,15,Hoffenheim,Oliver Baumann,GER,28,90.0,Home,Mönchengladbach,Draw,1,0,1,100.0,0.1,5,10,50.0,25,2,36.0,31.2,5,20.0,28.0,3,0,0.0,1,18.8
259,2018-2019,15,Mönchengladbach,Yann Sommer,SUI,29,90.0,Away,Hoffenheim,Draw,7,1,7,85.7,1.1,11,33,33.3,34,6,52.9,44.4,20,75.0,55.1,10,0,0.0,1,14.3
260,2018-2019,15,Augsburg,Andreas Luthe,GER,31,90.0,Home,Schalke 04,Draw,5,1,4,80.0,0.8,4,10,40.0,24,4,33.3,33.3,7,28.6,36.7,3,0,0.0,0,14.6
261,2018-2019,15,Schalke 04,Ralf Fährmann,GER,30,90.0,Away,Augsburg,Draw,9,1,8,88.9,3.0,8,21,38.1,43,9,41.9,39.7,6,50.0,47.8,14,3,21.4,2,23.1
262,2018-2019,15,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Home,Hertha BSC,Win,3,1,2,66.7,0.8,6,16,37.5,22,1,36.4,37.2,9,88.9,67.9,8,0,0.0,2,18.0
263,2018-2019,15,Hertha BSC,Rune Jarstein,NOR,34,90.0,Away,Stuttgart,Defeat,4,2,2,50.0,1.9,11,27,40.7,34,4,61.8,46.6,6,100.0,69.3,14,3,21.4,0,3.0
264,2018-2019,15,Hannover 96,Michael Esser,GER,31,90.0,Home,Bayern Munich,Defeat,13,4,9,69.2,3.7,7,17,41.2,20,6,55.0,41.5,14,42.9,36.5,15,0,0.0,0,15.6
265,2018-2019,15,Bayern Munich,Manuel Neuer,GER,32,90.0,Away,Hannover 96,Win,0,0,0,,0.0,3,4,75.0,12,2,33.3,34.7,3,0.0,28.0,2,0,0.0,0,8.7
266,2018-2019,15,Düsseldorf,Michael Rensing,GER,34,90.0,Home,Freiburg,Win,2,0,2,100.0,0.1,11,18,61.1,22,4,59.1,44.2,6,83.3,58.8,5,0,0.0,0,12.3
267,2018-2019,15,Freiburg,Alexander Schwolow,GER,26,90.0,Away,Düsseldorf,Defeat,8,2,6,75.0,2.1,7,13,53.8,44,6,13.6,27.2,10,70.0,53.4,9,0,0.0,0,6.0
268,2018-2019,15,Dortmund,Roman Bürki,SUI,28,90.0,Home,Werder Bremen,Win,4,1,3,75.0,0.6,4,16,25.0,25,5,60.0,42.4,4,25.0,32.8,10,0,0.0,1,15.2
269,2018-2019,15,Werder Bremen,Jiří Pavlenka,CZE,26,90.0,Away,Dortmund,Defeat,10,2,8,80.0,2.6,6,13,46.2,47,7,25.5,30.3,6,16.7,27.5,6,0,0.0,0,21.0
270,2018-2019,15,RB Leipzig,Péter Gulácsi,HUN,28,90.0,Home,Mainz 05,Win,5,1,4,80.0,1.9,11,24,45.8,24,6,70.8,46.8,9,77.8,55.7,14,1,7.1,0,16.0
271,2018-2019,15,Mainz 05,Robin Zentner,GER,24,90.0,Away,RB Leipzig,Defeat,7,4,3,42.9,3.0,4,13,30.8,21,6,23.8,32.4,9,88.9,60.4,5,0,0.0,0,15.0
272,2018-2019,15,Eintracht Frankfurt,Kevin Trapp,GER,28,90.0,Home,Bayer Leverkusen,Win,5,1,4,80.0,1.5,11,22,50.0,31,4,58.1,45.2,6,66.7,49.3,11,3,27.3,1,17.0
273,2018-2019,15,Bayer Leverkusen,Lukáš Hrádecký,FIN,29,90.0,Away,Eintracht Frankfurt,Defeat,7,2,5,71.4,3.4,10,18,55.6,27,6,48.1,40.0,9,55.6,48.4,9,0,0.0,1,15.9
274,2018-2019,16,Mönchengladbach,Yann Sommer,SUI,30,90.0,Home,Nürnberg,Win,2,0,2,100.0,1.0,6,7,85.7,23,6,30.4,35.4,3,0.0,29.7,8,1,12.5,0,13.0
275,2018-2019,16,Nürnberg,Fabian Bredlow,GER,23,90.0,Away,Mönchengladbach,Defeat,4,2,2,50.0,1.4,3,16,18.8,26,7,38.5,35.7,14,42.9,47.6,10,0,0.0,0,9.9
276,2018-2019,16,Hertha BSC,Rune Jarstein,NOR,34,90.0,Home,Augsburg,Draw,2,2,0,0.0,1.2,9,28,32.1,28,1,75.0,49.8,8,87.5,65.1,7,2,28.6,1,21.0
277,2018-2019,16,Augsburg,Andreas Luthe,GER,31,90.0,Away,Hertha BSC,Draw,7,2,5,71.4,1.5,7,12,58.3,19,2,42.1,38.3,6,66.7,48.5,8,0,0.0,0,13.8
278,2018-2019,16,Düsseldorf,Michael Rensing,GER,34,90.0,Home,Dortmund,Win,3,1,2,66.7,1.4,8,20,40.0,24,1,62.5,50.5,5,100.0,64.8,9,0,0.0,0,8.7
279,2018-2019,16,Dortmund,Roman Bürki,SUI,28,90.0,Away,Düsseldorf,Defeat,4,2,2,50.0,1.3,1,5,20.0,27,5,18.5,27.0,6,0.0,20.5,2,0,0.0,2,20.8
280,2018-2019,16,Wolfsburg,Koen Casteels,BEL,26,90.0,Home,Stuttgart,Win,1,0,1,100.0,0.1,9,21,42.9,40,5,37.5,34.7,13,46.2,44.8,17,3,17.6,0,13.3
281,2018-2019,16,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Away,Wolfsburg,Defeat,5,2,3,60.0,1.3,5,18,27.8,23,3,56.5,42.8,9,55.6,48.1,8,1,12.5,0,12.8
282,2018-2019,16,Schalke 04,Ralf Fährmann,GER,30,90.0,Home,Bayer Leverkusen,Defeat,4,2,2,50.0,1.2,4,6,66.7,16,3,31.3,30.8,2,50.0,41.5,5,0,0.0,2,30.0
283,2018-2019,16,Bayer Leverkusen,Lukáš Hrádecký,FIN,29,90.0,Away,Schalke 04,Win,4,1,3,75.0,1.1,6,24,25.0,44,6,36.4,36.5,14,57.1,47.1,12,2,16.7,1,14.6
284,2018-2019,16,Freiburg,Alexander Schwolow,GER,26,90.0,Home,Hannover 96,Draw,3,1,2,66.7,1.1,12,31,38.7,48,8,41.7,39.0,13,84.6,67.5,5,0,0.0,3,16.5
285,2018-2019,16,Hannover 96,Michael Esser,GER,31,90.0,Away,Freiburg,Draw,7,1,7,100.0,1.6,10,22,45.5,31,2,64.5,48.9,7,28.6,34.4,12,1,8.3,1,18.0
286,2018-2019,16,Werder Bremen,Jiří Pavlenka,CZE,26,90.0,Home,Hoffenheim,Draw,4,1,3,75.0,1.4,12,28,42.9,35,4,60.0,45.1,10,70.0,51.2,7,0,0.0,2,17.0
287,2018-2019,16,Hoffenheim,Oliver Baumann,GER,28,90.0,Away,Werder Bremen,Draw,5,1,4,80.0,1.4,15,26,57.7,31,8,45.2,36.8,16,75.0,56.9,6,0,0.0,3,18.5
288,2018-2019,16,Mainz 05,Robin Zentner,GER,24,90.0,Home,Eintracht Frankfurt,Draw,5,2,3,60.0,1.7,8,23,34.8,26,4,53.8,38.4,9,100.0,70.1,10,1,10.0,2,17.5
289,2018-2019,16,Eintracht Frankfurt,Kevin Trapp,GER,28,90.0,Away,Mainz 05,Draw,5,2,3,60.0,1.5,13,32,40.6,30,1,70.0,43.5,12,91.7,59.1,7,1,14.3,0,17.7
290,2018-2019,16,Bayern Munich,Manuel Neuer,GER,32,90.0,Home,RB Leipzig,Win,2,0,2,100.0,0.1,6,16,37.5,42,5,33.3,34.7,5,40.0,35.2,3,0,0.0,3,22.6
291,2018-2019,16,RB Leipzig,Péter Gulácsi,HUN,28,90.0,Away,Bayern Munich,Defeat,4,1,3,75.0,1.3,7,28,25.0,32,4,59.4,48.5,9,100.0,68.9,7,1,14.3,3,19.3
292,2018-2019,17,Dortmund,Roman Bürki,SUI,28,90.0,Home,Mönchengladbach,Win,2,1,1,50.0,1.0,7,14,50.0,20,2,55.0,42.5,7,42.9,47.7,5,0,0.0,0,10.3
293,2018-2019,17,Mönchengladbach,Yann Sommer,SUI,30,90.0,Away,Dortmund,Defeat,4,2,2,50.0,1.3,3,9,33.3,39,3,20.5,29.1,7,14.3,32.7,5,1,20.0,0,12.8
294,2018-2019,17,RB Leipzig,Péter Gulácsi,HUN,28,90.0,Home,Werder Bremen,Win,6,2,4,66.7,2.0,12,30,40.0,33,2,72.7,52.9,6,100.0,70.3,7,0,0.0,1,15.0
295,2018-2019,17,Werder Bremen,Jiří Pavlenka,CZE,26,90.0,Away,RB Leipzig,Defeat,6,3,3,50.0,2.5,11,18,61.1,41,7,36.6,33.8,8,37.5,38.3,9,0,0.0,0,14.5
296,2018-2019,17,Bayer Leverkusen,Lukáš Hrádecký,FIN,29,90.0,Home,Hertha BSC,Win,8,1,7,87.5,2.4,10,20,50.0,44,10,38.6,34.8,4,75.0,53.3,13,0,0.0,0,12.9
297,2018-2019,17,Hertha BSC,Rune Jarstein,NOR,34,90.0,Away,Bayer Leverkusen,Defeat,6,3,3,50.0,2.3,15,20,75.0,26,6,50.0,39.3,10,70.0,48.1,8,1,12.5,0,11.0
298,2018-2019,17,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Home,Schalke 04,Defeat,5,3,3,40.0,1.9,4,11,36.4,42,9,21.4,31.4,7,28.6,32.7,0,0,,3,17.7
299,2018-2019,17,Schalke 04,Ralf Fährmann,GER,30,90.0,Away,Stuttgart,Win,5,1,4,80.0,1.7,3,21,14.3,22,2,72.7,52.9,7,71.4,53.6,13,1,7.7,1,13.0
300,2018-2019,17,Nürnberg,Fabian Bredlow,GER,23,90.0,Home,Freiburg,Defeat,3,1,2,66.7,1.2,13,17,76.5,45,3,31.1,32.6,11,27.3,33.9,4,0,0.0,0,14.3
301,2018-2019,17,Freiburg,Alexander Schwolow,GER,26,90.0,Away,Nürnberg,Win,3,0,3,100.0,0.4,7,24,29.2,26,4,61.5,46.7,11,72.7,61.9,13,0,0.0,1,13.4
302,2018-2019,17,Hannover 96,Michael Esser,GER,31,90.0,Home,Düsseldorf,Defeat,6,1,5,83.3,1.6,3,11,27.3,19,2,36.8,31.3,7,57.1,48.3,3,0,0.0,2,23.0
303,2018-2019,17,Düsseldorf,Michael Rensing,GER,34,90.0,Away,Hannover 96,Win,4,0,4,100.0,0.2,8,19,42.1,22,6,50.0,42.3,10,80.0,60.0,12,1,8.3,0,10.4
304,2018-2019,17,Eintracht Frankfurt,Kevin Trapp,GER,28,90.0,Home,Bayern Munich,Defeat,7,3,4,57.1,2.2,13,20,65.0,23,1,56.5,41.4,9,77.8,57.7,6,0,0.0,0,13.3
305,2018-2019,17,Bayern Munich,Manuel Neuer,GER,32,90.0,Away,Eintracht Frankfurt,Win,2,0,2,100.0,0.9,8,27,29.6,38,6,65.8,43.7,9,22.2,33.4,7,2,28.6,0,10.5
306,2018-2019,17,Augsburg,Andreas Luthe,GER,31,90.0,Home,Wolfsburg,Defeat,5,3,2,40.0,2.7,6,17,35.3,18,0,72.2,49.1,5,80.0,54.6,8,0,0.0,0,13.7
307,2018-2019,17,Wolfsburg,Koen Casteels,BEL,26,90.0,Away,Augsburg,Win,4,2,2,50.0,1.0,17,30,56.7,54,9,46.3,43.8,9,55.6,54.0,11,3,27.3,1,13.3
308,2018-2019,17,Hoffenheim,Oliver Baumann,GER,28,90.0,Home,Mainz 05,Draw,5,1,4,80.0,1.5,1,3,33.3,31,7,9.7,21.9,8,0.0,29.4,7,0,0.0,2,17.8
309,2018-2019,17,Mainz 05,Robin Zentner,GER,24,90.0,Away,Hoffenheim,Draw,7,1,6,85.7,0.8,7,28,25.0,23,6,65.2,47.4,15,86.7,65.5,13,2,15.4,0,12.4
310,2018-2019,18,Hoffenheim,Oliver Baumann,GER,28,90.0,Home,Bayern Munich,Defeat,9,3,6,66.7,3.9,6,17,35.3,44,8,29.5,29.4,9,44.4,40.1,8,2,25.0,0,12.2
311,2018-2019,18,Bayern Munich,Manuel Neuer,GER,32,90.0,Away,Hoffenheim,Win,5,1,4,80.0,1.0,15,21,71.4,37,2,48.6,37.6,4,75.0,43.8,5,0,0.0,0,16.0
312,2018-2019,18,Hannover 96,Michael Esser,GER,31,90.0,Home,Werder Bremen,Defeat,14,1,13,92.9,3.0,6,15,40.0,38,7,36.8,34.2,10,10.0,27.9,13,1,7.7,1,33.0
313,2018-2019,18,Werder Bremen,Jiří Pavlenka,CZE,26,90.0,Away,Hannover 96,Win,0,0,0,,0.0,12,16,75.0,19,4,47.4,37.9,9,77.8,52.3,11,1,9.1,0,13.6
314,2018-2019,18,Bayer Leverkusen,Lukáš Hrádecký,FIN,29,90.0,Home,Mönchengladbach,Defeat,3,1,2,66.7,1.0,4,7,57.1,30,4,23.3,32.6,4,0.0,26.0,3,1,33.3,2,26.3
315,2018-2019,18,Mönchengladbach,Yann Sommer,SUI,30,90.0,Away,Bayer Leverkusen,Win,9,0,9,100.0,3.2,13,36,36.1,46,6,60.9,45.3,9,88.9,56.2,17,4,23.5,1,13.2
316,2018-2019,18,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Home,Mainz 05,Defeat,4,3,2,25.0,1.5,8,16,50.0,27,6,44.4,40.9,6,66.7,49.3,10,0,0.0,4,17.4
317,2018-2019,18,Mainz 05,Florian Müller,GER,21,90.0,Away,Stuttgart,Win,7,2,5,71.4,2.2,7,27,25.9,20,1,70.0,47.0,13,100.0,66.7,19,1,5.3,0,15.3
318,2018-2019,18,Eintracht Frankfurt,Kevin Trapp,GER,28,90.0,Home,Freiburg,Win,7,1,6,85.7,1.9,11,22,50.0,32,4,46.9,38.3,8,87.5,65.6,13,1,7.7,0,13.3
319,2018-2019,18,Freiburg,Alexander Schwolow,GER,26,90.0,Away,Eintracht Frankfurt,Defeat,4,3,1,25.0,1.9,8,19,42.1,29,5,37.9,35.6,10,80.0,58.8,9,1,11.1,1,14.6
320,2018-2019,18,Augsburg,Gregor Kobel,SUI,21,90.0,Home,Düsseldorf,Defeat,3,2,1,33.3,1.0,4,14,28.6,21,3,33.3,32.8,7,100.0,64.3,5,0,0.0,1,14.0
321,2018-2019,18,Düsseldorf,Michael Rensing,GER,34,90.0,Away,Augsburg,Win,5,1,4,80.0,0.5,11,25,44.0,34,5,52.9,42.4,8,87.5,60.6,13,2,15.4,0,10.7
322,2018-2019,18,RB Leipzig,Péter Gulácsi,HUN,28,90.0,Home,Dortmund,Defeat,4,1,3,75.0,1.3,8,12,66.7,19,5,31.6,33.2,6,100.0,62.7,2,0,0.0,2,17.9
323,2018-2019,18,Dortmund,Roman Bürki,SUI,28,90.0,Away,RB Leipzig,Win,5,0,5,100.0,0.8,9,32,28.1,35,10,57.1,40.2,14,85.7,59.4,11,3,27.3,1,13.5
324,2018-2019,18,Nürnberg,Christian Mathenia,GER,26,90.0,Home,Hertha BSC,Defeat,8,3,5,62.5,2.8,10,19,52.6,25,5,60.0,46.3,4,100.0,56.3,6,0,0.0,0,14.2
325,2018-2019,18,Hertha BSC,Rune Jarstein,NOR,34,90.0,Away,Nürnberg,Win,3,1,2,66.7,0.8,9,29,31.0,30,2,66.7,47.3,9,100.0,62.0,7,0,0.0,0,6.6
326,2018-2019,18,Schalke 04,Alexander Nübel,GER,22,90.0,Home,Wolfsburg,Win,5,1,4,80.0,1.9,9,14,64.3,18,1,44.4,39.4,7,85.7,57.6,7,0,0.0,1,15.3
327,2018-2019,18,Wolfsburg,Koen Casteels,BEL,26,90.0,Away,Schalke 04,Defeat,4,2,3,75.0,2.3,13,29,44.8,64,8,31.3,36.5,12,75.0,56.4,7,1,14.3,1,12.1
328,2018-2019,19,Hertha BSC,Rune Jarstein,NOR,34,90.0,Home,Schalke 04,Draw,6,2,4,66.7,1.4,17,33,51.5,31,2,74.2,48.3,10,100.0,65.2,9,1,11.1,0,16.0
329,2018-2019,19,Schalke 04,Alexander Nübel,GER,22,90.0,Away,Hertha BSC,Draw,4,2,2,50.0,1.3,7,18,38.9,22,3,63.6,48.4,4,100.0,58.3,12,3,25.0,0,10.0
330,2018-2019,19,Mainz 05,Florian Müller,GER,21,90.0,Home,Nürnberg,Win,3,1,2,66.7,0.6,8,17,47.1,30,7,40.0,39.6,6,83.3,58.8,3,0,0.0,2,16.8
331,2018-2019,19,Nürnberg,Christian Mathenia,GER,26,90.0,Away,Mainz 05,Defeat,3,2,2,33.3,2.5,8,27,29.6,28,3,60.7,46.3,11,90.9,66.2,10,2,20.0,1,16.9
332,2018-2019,19,Dortmund,Roman Bürki,SUI,28,90.0,Home,Hannover 96,Win,4,1,3,75.0,1.2,5,19,26.3,26,4,53.8,40.7,6,83.3,64.0,5,0,0.0,1,16.0
333,2018-2019,19,Hannover 96,Michael Esser,GER,31,90.0,Away,Dortmund,Defeat,9,5,4,44.4,1.5,7,10,70.0,27,4,25.9,31.4,10,30.0,31.6,3,0,0.0,1,15.8
334,2018-2019,19,Freiburg,Alexander Schwolow,GER,26,90.0,Home,Hoffenheim,Defeat,10,4,7,70.0,3.2,9,13,69.2,29,9,37.9,37.1,6,33.3,41.7,9,1,11.1,0,11.6
335,2018-2019,19,Hoffenheim,Oliver Baumann,GER,28,90.0,Away,Freiburg,Win,8,2,6,75.0,2.9,13,22,59.1,44,5,43.2,39.0,9,33.3,34.0,11,1,9.1,0,12.1
336,2018-2019,19,Mönchengladbach,Yann Sommer,SUI,30,90.0,Home,Augsburg,Win,1,0,1,100.0,0.2,2,4,50.0,21,6,14.3,25.4,6,16.7,33.2,9,1,11.1,0,8.0
337,2018-2019,19,Augsburg,Gregor Kobel,SUI,21,90.0,Away,Mönchengladbach,Defeat,4,2,2,50.0,2.2,5,15,33.3,29,4,34.5,32.8,7,71.4,61.6,15,0,0.0,2,24.5
338,2018-2019,19,Wolfsburg,Koen Casteels,BEL,26,90.0,Home,Bayer Leverkusen,Defeat,14,3,12,85.7,4.8,5,17,29.4,34,10,38.2,38.0,8,50.0,43.9,7,1,14.3,2,16.3
339,2018-2019,19,Bayer Leverkusen,Lukáš Hrádecký,FIN,29,90.0,Away,Wolfsburg,Win,4,1,4,75.0,0.8,11,21,52.4,40,4,40.0,37.7,6,83.3,50.0,7,1,14.3,2,21.0
340,2018-2019,19,Werder Bremen,Jiří Pavlenka,CZE,26,90.0,Home,Eintracht Frankfurt,Draw,3,2,2,66.7,2.2,5,17,29.4,27,4,44.4,36.9,5,100.0,59.6,7,0,0.0,1,17.0
341,2018-2019,19,Eintracht Frankfurt,Kevin Trapp,GER,28,90.0,Away,Werder Bremen,Draw,9,2,7,77.8,3.1,18,36,50.0,46,5,65.2,44.4,6,100.0,63.2,8,0,0.0,1,13.3
342,2018-2019,19,Bayern Munich,Manuel Neuer,GER,32,90.0,Home,Stuttgart,Win,2,1,1,50.0,0.5,3,5,60.0,33,7,15.2,26.5,3,0.0,26.7,7,1,14.3,2,17.7
343,2018-2019,19,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Away,Bayern Munich,Defeat,6,4,3,33.3,1.5,4,23,17.4,27,1,55.6,47.8,12,66.7,57.7,8,0,0.0,1,15.8
344,2018-2019,19,Düsseldorf,Michael Rensing,GER,34,90.0,Home,RB Leipzig,Defeat,8,4,4,50.0,2.4,7,15,46.7,31,4,25.8,31.2,7,100.0,69.4,8,0,0.0,0,12.8
345,2018-2019,19,RB Leipzig,Péter Gulácsi,HUN,28,90.0,Away,Düsseldorf,Win,0,0,0,,0.0,7,15,46.7,23,4,34.8,35.3,7,100.0,70.1,9,0,0.0,0,10.0
346,2018-2019,20,Hannover 96,Michael Esser,GER,31,90.0,Home,RB Leipzig,Defeat,7,3,5,71.4,3.6,6,29,20.7,35,5,65.7,47.9,7,85.7,60.6,9,1,11.1,0,12.3
347,2018-2019,20,RB Leipzig,Péter Gulácsi,HUN,28,45.0,Away,Hannover 96,Win,0,0,0,,0.0,2,4,50.0,8,3,37.5,34.5,3,33.3,40.7,1,0,0.0,0,15.3
348,2018-2019,20,RB Leipzig,Yvon Mvogo,SUI,24,45.0,Away,Hannover 96,Win,1,0,1,100.0,0.0,5,10,50.0,9,0,88.9,56.2,2,100.0,61.0,0,0,,0,11.0
349,2018-2019,20,Hoffenheim,Oliver Baumann,GER,28,90.0,Home,Düsseldorf,Draw,5,1,4,80.0,1.2,2,11,18.2,34,3,29.4,33.0,5,20.0,33.0,15,0,0.0,1,14.0
350,2018-2019,20,Düsseldorf,Michael Rensing,GER,34,90.0,Away,Hoffenheim,Draw,3,1,3,100.0,1.1,7,17,41.2,19,5,52.6,39.4,10,70.0,55.8,5,1,20.0,0,12.5
351,2018-2019,20,Hertha BSC,Rune Jarstein,NOR,34,90.0,Home,Wolfsburg,Defeat,4,1,3,75.0,1.4,15,24,62.5,27,3,70.4,42.7,5,100.0,65.0,12,3,25.0,0,7.0
352,2018-2019,20,Wolfsburg,Koen Casteels,BEL,26,90.0,Away,Hertha BSC,Win,5,0,5,100.0,1.6,11,26,42.3,36,5,61.1,44.1,6,66.7,52.0,20,2,10.0,0,10.0
353,2018-2019,20,Eintracht Frankfurt,Kevin Trapp,GER,28,90.0,Home,Dortmund,Draw,4,1,3,75.0,1.4,13,24,54.2,31,2,48.4,41.4,9,100.0,68.3,6,1,16.7,0,18.3
354,2018-2019,20,Dortmund,Roman Bürki,SUI,28,90.0,Away,Eintracht Frankfurt,Draw,6,1,5,83.3,0.8,6,17,35.3,24,5,50.0,39.3,9,55.6,38.0,16,0,0.0,1,15.2
355,2018-2019,20,Bayer Leverkusen,Lukáš Hrádecký,FIN,29,90.0,Home,Bayern Munich,Win,6,1,5,83.3,1.6,9,23,39.1,50,6,36.0,35.1,9,55.6,42.1,15,4,26.7,0,14.0
356,2018-2019,20,Bayern Munich,Sven Ulreich,GER,30,90.0,Away,Bayer Leverkusen,Defeat,4,3,1,25.0,2.1,7,11,63.6,31,7,32.3,31.5,5,20.0,35.2,6,0,0.0,4,21.8
357,2018-2019,20,Nürnberg,Christian Mathenia,GER,26,90.0,Home,Werder Bremen,Draw,3,1,2,66.7,0.9,13,25,52.0,42,5,50.0,43.5,6,66.7,57.3,9,2,22.2,0,13.9
358,2018-2019,20,Werder Bremen,Jiří Pavlenka,CZE,26,90.0,Away,Nürnberg,Draw,2,1,1,50.0,0.3,9,13,69.2,22,4,40.9,33.8,10,40.0,42.0,6,1,16.7,1,18.5
359,2018-2019,20,Schalke 04,Daniel Caligiuri,ITA,31,90.0,Home,Mönchengladbach,Defeat,3,0,3,100.0,0.5,5,8,62.5,20,3,30.0,33.7,4,50.0,35.5,3,0,0.0,0,8.0
360,2018-2019,20,Schalke 04,Alexander Nübel,GER,22,58.0,Home,Mönchengladbach,Defeat,4,2,2,50.0,1.8,3,7,42.9,5,1,80.0,52.6,4,75.0,49.8,6,1,16.7,0,
361,2018-2019,20,Mönchengladbach,Yann Sommer,SUI,27,90.0,Away,Schalke 04,Win,1,0,1,100.0,0.1,5,9,55.6,32,4,21.9,29.0,6,33.3,36.7,5,1,20.0,0,8.0
362,2018-2019,20,Augsburg,Gregor Kobel,SUI,21,90.0,Home,Mainz 05,Win,0,0,0,,0.0,5,16,31.3,29,4,41.4,37.4,5,80.0,61.4,9,4,44.4,0,16.0
363,2018-2019,20,Mainz 05,Florian Müller,GER,21,90.0,Away,Augsburg,Defeat,6,3,5,83.3,3.2,5,20,25.0,27,5,48.1,43.8,9,77.8,56.3,12,2,16.7,0,13.8
364,2018-2019,20,Stuttgart,Ron-Robert Zieler,GER,29,90.0,Home,Freiburg,Draw,4,2,2,50.0,1.9,8,22,36.4,37,6,54.1,40.0,5,40.0,46.2,8,0,0.0,3,18.6
365,2018-2019,20,Freiburg,Alexander Schwolow,GER,26,90.0,Away,Stuttgart,Draw,4,2,2,50.0,1.2,8,24,33.3,17,1,52.9,50.0,15,100.0,71.3,20,1,5.0,1,12.9
366,2018-2019,21,Mainz 05,Florian Müller,GER,21,90.0,Home,Bayer Leverkusen,Defeat,7,5,2,28.6,3.0,5,20,25.0,21,6,57.1,43.8,8,100.0,70.0,9,0,0.0,0,11.5
367,2018-2019,21,Bayer Leverkusen,Lukáš Hrádecký,FIN,29,90.0,Away,Mainz 05,Win,2,1,1,50.0,0.9,12,18,66.7,72,7,20.8,29.4,5,60.0,48.6,8,0,0.0,0,14.8
368,2018-2019,21,Hannover 96,Michael Esser,GER,31,90.0,Home,Nürnberg,Win,1,0,1,100.0,0.3,11,18,61.1,34,6,41.2,37.6,11,36.4,40.1,11,0,0.0,3,16.6
369,2018-2019,21,Nürnberg,Christian Mathenia,GER,26,90.0,Away,Hannover 96,Defeat,8,2,6,75.0,2.1,8,29,27.6,43,5,55.8,44.4,8,62.5,55.1,10,1,10.0,0,8.7
370,2018-2019,21,Freiburg,Alexander Schwolow,GER,26,90.0,Home,Wolfsburg,Draw,3,3,1,33.3,1.9,11,26,42.3,31,9,58.1,45.2,8,100.0,71.3,12,1,8.3,0,11.4
371,2018-2019,21,Wolfsburg,Koen Casteels,BEL,26,90.0,Away,Freiburg,Draw,4,3,1,25.0,2.4,10,26,38.5,48,2,47.9,44.9,4,75.0,59.5,8,1,12.5,1,12.6
372,2018-2019,21,Dortmund,Roman Bürki,SUI,28,90.0,Home,Hoffenheim,Draw,6,3,3,50.0,1.7,7,14,50.0,28,6,39.3,38.0,6,50.0,46.0,12,1,8.3,0,11.0
373,2018-2019,21,Hoffenheim,Oliver Baumann,GER,28,90.0,Away,Dortmund,Draw,7,3,4,57.1,2.2,1,6,16.7,24,5,25.0,31.0,4,0.0,30.0,6,2,33.3,2,14.0
374,2018-2019,21,RB Leipzig,Péter Gulácsi,HUN,28,90.0,Home,Eintracht Frankfurt,Draw,2,0,2,100.0,0.5,9,21,42.9,25,0,64.0,49.8,5,100.0,69.2,8,0,0.0,3,19.6
375,2018-2019,21,Eintracht Frankfurt,Kevin Trapp,GER,28,90.0,Away,RB Leipzig,Draw,0,0,0,,0.0,10,25,40.0,23,2,65.2,42.5,10,100.0,64.0,11,0,0.0,0,18.3
