,Season,Week_No,Team,Opponent,Venue,Result,Player Name,Minute,Event,X_cord,Y_cord,xGoal,Situation,Type,Assist Player,Assist Type
597,2022-2023,3,Borussia Dortmund,Werder Bremen,Home,Defeat,Thorgan Hazard,79,SavedShot,0.7809999847412109,0.705999984741211,0.0307977460324764,OpenPlay,RightFoot,Marius Wolf,Pass
598,2022-2023,3,Borussia Dortmund,Werder Bremen,Home,Defeat,Youssoufa Moukoko,89,SavedShot,0.955,0.6029999923706054,0.4354998767375946,OpenPlay,LeftFoot,Raphael Guerreiro,Pass
599,2022-2023,3,Werder Bremen,Borussia Dortmund,Away,Win,Niclas Füllkrug,3,BlockedShot,0.6890000152587891,0.6509999847412109,0.0110317664220929,OpenPlay,RightFoot,Jens Stage,BallRecovery
600,2022-2023,3,Werder Bremen,Borussia Dortmund,Away,Win,Jens Stage,20,MissedShots,0.95,0.4459999847412109,0.4317027926445007,SetPiece,Head,Marco Friedl,Cross
601,2022-2023,3,Werder Bremen,Borussia Dortmund,Away,Win,Christian Groß,32,BlockedShot,0.715,0.4609999847412109,0.0139120873063802,FromCorner,RightFoot,,None
602,2022-2023,3,Werder Bremen,Borussia Dortmund,Away,Win,Marvin Ducksch,33,SavedShot,0.8369999694824218,0.500999984741211,0.0841828882694244,OpenPlay,RightFoot,Leonardo Bittencourt,Pass
603,2022-2023,3,Werder Bremen,Borussia Dortmund,Away,Win,Niclas Füllkrug,34,MissedShots,0.785,0.5840000152587891,0.03397037088871,OpenPlay,LeftFoot,Marvin Ducksch,Pass
604,2022-2023,3,Werder Bremen,Borussia Dortmund,Away,Win,Marvin Ducksch,42,SavedShot,0.8109999847412109,0.5209999847412109,0.1541505753993988,DirectFreekick,RightFoot,,Standard
605,2022-2023,3,Werder Bremen,Borussia Dortmund,Away,Win,Niclas Füllkrug,50,MissedShots,0.81,0.504000015258789,0.0546511448919773,OpenPlay,LeftFoot,Anthony Jung,Pass
606,2022-2023,3,Werder Bremen,Borussia Dortmund,Away,Win,Anthony Jung,58,BlockedShot,0.921999969482422,0.654000015258789,0.0709102898836135,OpenPlay,LeftFoot,Jens Stage,Pass
607,2022-2023,3,Werder Bremen,Borussia Dortmund,Away,Win,Marvin Ducksch,59,SavedShot,0.905,0.6719999694824219,0.0538177080452442,OpenPlay,RightFoot,Leonardo Bittencourt,Chipped
608,2022-2023,3,Werder Bremen,Borussia Dortmund,Away,Win,Leonardo Bittencourt,62,MissedShots,0.759000015258789,0.5629999923706055,0.0226718857884407,OpenPlay,RightFoot,,None
609,2022-2023,3,Werder Bremen,Borussia Dortmund,Away,Win,Niklas Schmidt,88,SavedShot,0.9519999694824218,0.6559999847412109,0.0692311823368072,OpenPlay,RightFoot,Oliver Burke,Pass
610,2022-2023,3,Werder Bremen,Borussia Dortmund,Away,Win,Lee Buchanan,88,Goal,0.8590000152587891,0.5820000076293945,0.0568006075918674,OpenPlay,LeftFoot,,None
611,2022-2023,3,Werder Bremen,Borussia Dortmund,Away,Win,Niklas Schmidt,92,Goal,0.895,0.4820000076293945,0.077643297612667,OpenPlay,Head,Amos Pieper,Cross
612,2022-2023,3,Werder Bremen,Borussia Dortmund,Away,Win,Oliver Burke,94,Goal,0.870999984741211,0.36,0.0659625753760337,OpenPlay,RightFoot,Mitchell Weiser,Pass
613,2022-2023,3,Bayer Leverkusen,Hoffenheim,Home,Defeat,Patrik Schick,3,MissedShots,0.75,0.5609999847412109,0.0186503883451223,OpenPlay,LeftFoot,Adam Hlozek,Pass
614,2022-2023,3,Bayer Leverkusen,Hoffenheim,Home,Defeat,Moussa Diaby,6,SavedShot,0.865,0.3329999923706054,0.0720622837543487,OpenPlay,RightFoot,Sardar Azmoun,Pass
615,2022-2023,3,Bayer Leverkusen,Hoffenheim,Home,Defeat,Patrik Schick,13,MissedShots,0.8619999694824219,0.5459999847412109,0.387062132358551,OpenPlay,LeftFoot,Sardar Azmoun,TakeOn
616,2022-2023,3,Bayer Leverkusen,Hoffenheim,Home,Defeat,Charles Aránguiz,19,BlockedShot,0.855999984741211,0.439000015258789,0.0807168781757354,OpenPlay,RightFoot,Moussa Diaby,Pass
617,2022-2023,3,Bayer Leverkusen,Hoffenheim,Home,Defeat,Moussa Diaby,23,BlockedShot,0.8440000152587891,0.4070000076293945,0.0554615445435047,OpenPlay,LeftFoot,Adam Hlozek,Pass
618,2022-2023,3,Bayer Leverkusen,Hoffenheim,Home,Defeat,Jeremie Frimpong,27,SavedShot,0.8159999847412109,0.36,0.0471148118376731,OpenPlay,LeftFoot,Jonathan Tah,TakeOn
619,2022-2023,3,Bayer Leverkusen,Hoffenheim,Home,Defeat,Robert Andrich,43,BlockedShot,0.8009999847412109,0.5790000152587891,0.1197468042373657,DirectFreekick,RightFoot,,Standard
620,2022-2023,3,Bayer Leverkusen,Hoffenheim,Home,Defeat,Sardar Azmoun,46,MissedShots,0.8680000305175781,0.3890000152587891,0.0255623999983072,SetPiece,RightFoot,Kerem Demirbay,Cross
621,2022-2023,3,Bayer Leverkusen,Hoffenheim,Home,Defeat,Exequiel Palacios,47,SavedShot,0.8080000305175781,0.549000015258789,0.0479383096098899,OpenPlay,RightFoot,Moussa Diaby,Pass
622,2022-2023,3,Bayer Leverkusen,Hoffenheim,Home,Defeat,Exequiel Palacios,48,BlockedShot,0.7719999694824219,0.655,0.0172285307198762,FromCorner,RightFoot,,None
623,2022-2023,3,Bayer Leverkusen,Hoffenheim,Home,Defeat,Patrik Schick,50,BlockedShot,0.8719999694824219,0.4959999847412109,0.1026830151677131,OpenPlay,RightFoot,Moussa Diaby,Pass
624,2022-2023,3,Bayer Leverkusen,Hoffenheim,Home,Defeat,Kerem Demirbay,57,MissedShots,0.75,0.655,0.0535855293273925,DirectFreekick,LeftFoot,,Standard
625,2022-2023,3,Bayer Leverkusen,Hoffenheim,Home,Defeat,Kerem Demirbay,84,ShotOnPost,0.784000015258789,0.2579999923706054,0.0518888644874095,DirectFreekick,LeftFoot,,Standard
626,2022-2023,3,Bayer Leverkusen,Hoffenheim,Home,Defeat,Kerem Demirbay,90,MissedShots,0.7830000305175782,0.605999984741211,0.021723736077547,OpenPlay,LeftFoot,,None
627,2022-2023,3,Hoffenheim,Bayer Leverkusen,Away,Win,Georginio Rutter,0,MissedShots,0.92,0.469000015258789,0.059167306870222,OpenPlay,Head,,None
628,2022-2023,3,Hoffenheim,Bayer Leverkusen,Away,Win,Christoph Baumgartner,8,Goal,0.911999969482422,0.46,0.1377284526824951,OpenPlay,RightFoot,Grischa Prömel,Pass
629,2022-2023,3,Hoffenheim,Bayer Leverkusen,Away,Win,Angelino,33,SavedShot,0.82,0.7019999694824218,0.0427065826952457,OpenPlay,LeftFoot,,BallRecovery
630,2022-2023,3,Hoffenheim,Bayer Leverkusen,Away,Win,Andrej Kramaric,34,Goal,0.963000030517578,0.5159999847412109,0.6433070302009583,OpenPlay,Head,,None
631,2022-2023,3,Hoffenheim,Bayer Leverkusen,Away,Win,Angelino,47,BlockedShot,0.710999984741211,0.3940000152587891,0.0198381543159484,OpenPlay,LeftFoot,Dennis Geiger,TakeOn
632,2022-2023,3,Hoffenheim,Bayer Leverkusen,Away,Win,Robert Skov,47,SavedShot,0.8269999694824218,0.2879999923706055,0.0469136126339435,OpenPlay,LeftFoot,Grischa Prömel,Pass
633,2022-2023,3,Hoffenheim,Bayer Leverkusen,Away,Win,Andrej Kramaric,73,BlockedShot,0.925,0.6530000305175782,0.1015164777636528,OpenPlay,LeftFoot,Georginio Rutter,Pass
634,2022-2023,3,Hoffenheim,Bayer Leverkusen,Away,Win,Munas Dabbur,76,MissedShots,0.9519999694824218,0.5570000076293945,0.1411053091287613,OpenPlay,Head,Angelino,Cross
635,2022-2023,3,Hoffenheim,Bayer Leverkusen,Away,Win,Georginio Rutter,77,Goal,0.865999984741211,0.2520000076293945,0.0413694605231285,OpenPlay,LeftFoot,Andrej Kramaric,Pass
636,2022-2023,3,Hoffenheim,Bayer Leverkusen,Away,Win,Angelino,87,MissedShots,0.914000015258789,0.6519999694824219,0.0673391371965408,OpenPlay,LeftFoot,Pavel Kaderábek,Cross
637,2022-2023,3,Union Berlin,RasenBallsport Leipzig,Home,Win,Julian Ryerson,14,BlockedShot,0.8630000305175781,0.4909999847412109,0.0710551887750625,OpenPlay,RightFoot,Janik Haberer,HeadPass
638,2022-2023,3,Union Berlin,RasenBallsport Leipzig,Home,Win,Rani Khedira,30,BlockedShot,0.81,0.5170000076293946,0.0506920889019966,OpenPlay,LeftFoot,,None
639,2022-2023,3,Union Berlin,RasenBallsport Leipzig,Home,Win,Jordan Siebatcheu,31,Goal,0.8159999847412109,0.4609999847412109,0.0871643349528312,OpenPlay,RightFoot,Sheraldo Becker,Pass
640,2022-2023,3,Union Berlin,RasenBallsport Leipzig,Home,Win,Sheraldo Becker,37,Goal,0.9059999847412108,0.3879999923706054,0.1430069506168365,OpenPlay,LeftFoot,Jordan Siebatcheu,Pass
641,2022-2023,3,Union Berlin,RasenBallsport Leipzig,Home,Win,Sheraldo Becker,43,MissedShots,0.953000030517578,0.2979999923706055,0.1333545297384262,OpenPlay,RightFoot,Janik Haberer,Chipped
642,2022-2023,3,Union Berlin,RasenBallsport Leipzig,Home,Win,Jordan Siebatcheu,58,MissedShots,0.9080000305175782,0.5620000076293945,0.1402943283319473,OpenPlay,LeftFoot,Sheraldo Becker,Pass
643,2022-2023,3,Union Berlin,RasenBallsport Leipzig,Home,Win,Julian Ryerson,76,MissedShots,0.769000015258789,0.73,0.0166953597217798,OpenPlay,RightFoot,Genki Haraguchi,Pass
644,2022-2023,3,RasenBallsport Leipzig,Union Berlin,Away,Defeat,Christopher Nkunku,4,BlockedShot,0.8380000305175781,0.3820000076293945,0.0622063539922237,OpenPlay,RightFoot,Dani Olmo,Pass
645,2022-2023,3,RasenBallsport Leipzig,Union Berlin,Away,Defeat,Timo Werner,18,ShotOnPost,0.914000015258789,0.3359999847412109,0.3232933282852173,OpenPlay,RightFoot,,None
646,2022-2023,3,RasenBallsport Leipzig,Union Berlin,Away,Defeat,Willi Orban,25,BlockedShot,0.914000015258789,0.494000015258789,0.0417117476463317,FromCorner,Head,David Raum,Aerial
647,2022-2023,3,RasenBallsport Leipzig,Union Berlin,Away,Defeat,Kevin Kampl,26,MissedShots,0.7659999847412109,0.534000015258789,0.0205365009605884,FromCorner,RightFoot,,None
648,2022-2023,3,RasenBallsport Leipzig,Union Berlin,Away,Defeat,Dani Olmo,37,BlockedShot,0.895,0.41,0.0711291581392288,OpenPlay,LeftFoot,,None
649,2022-2023,3,RasenBallsport Leipzig,Union Berlin,Away,Defeat,Kevin Kampl,47,BlockedShot,0.735,0.4559999847412109,0.0157959721982479,OpenPlay,RightFoot,Dani Olmo,BallTouch
650,2022-2023,3,RasenBallsport Leipzig,Union Berlin,Away,Defeat,Benjamin Henrichs,48,MissedShots,0.7469999694824219,0.3779999923706054,0.0155649716034531,FromCorner,LeftFoot,,None
651,2022-2023,3,RasenBallsport Leipzig,Union Berlin,Away,Defeat,Christopher Nkunku,50,MissedShots,0.9159999847412108,0.6079999923706054,0.0370790846645832,OpenPlay,Head,Konrad Laimer,Aerial
652,2022-2023,3,RasenBallsport Leipzig,Union Berlin,Away,Defeat,Mohamed Simakan,67,BlockedShot,0.91,0.57,0.0411140993237495,FromCorner,OtherBodyPart,David Raum,Cross
653,2022-2023,3,RasenBallsport Leipzig,Union Berlin,Away,Defeat,Marcel Halstenberg,67,BlockedShot,0.901999969482422,0.4640000152587891,0.1198496967554092,FromCorner,RightFoot,,Rebound
654,2022-2023,3,RasenBallsport Leipzig,Union Berlin,Away,Defeat,Timo Werner,67,BlockedShot,0.8680000305175781,0.6819999694824219,0.0483147725462913,FromCorner,RightFoot,,Rebound
655,2022-2023,3,RasenBallsport Leipzig,Union Berlin,Away,Defeat,Benjamin Henrichs,75,BlockedShot,0.750999984741211,0.3709999847412109,0.011817748658359,OpenPlay,LeftFoot,,None
656,2022-2023,3,RasenBallsport Leipzig,Union Berlin,Away,Defeat,Amadou Haidara,82,BlockedShot,0.755,0.4640000152587891,0.0181406680494546,OpenPlay,RightFoot,Emil Forsberg,Pass
657,2022-2023,3,RasenBallsport Leipzig,Union Berlin,Away,Defeat,Willi Orban,82,Goal,0.9259999847412108,0.5179999923706055,0.0562620237469673,FromCorner,Head,David Raum,Aerial
658,2022-2023,3,RasenBallsport Leipzig,Union Berlin,Away,Defeat,Benjamin Henrichs,88,BlockedShot,0.904000015258789,0.3779999923706054,0.0656299591064453,OpenPlay,RightFoot,,None
659,2022-2023,3,RasenBallsport Leipzig,Union Berlin,Away,Defeat,Amadou Haidara,88,BlockedShot,0.764000015258789,0.4070000076293945,0.0243876725435256,OpenPlay,RightFoot,Emil Forsberg,Rebound
660,2022-2023,3,Eintracht Frankfurt,FC Cologne,Home,Draw,Santos Borré,5,SavedShot,0.901999969482422,0.6419999694824219,0.0890113785862922,OpenPlay,LeftFoot,Mario Götze,Pass
661,2022-2023,3,Eintracht Frankfurt,FC Cologne,Home,Draw,Luca Pellegrini,29,MissedShots,0.715999984741211,0.455,0.0123196858912706,OpenPlay,LeftFoot,,None
662,2022-2023,3,Eintracht Frankfurt,FC Cologne,Home,Draw,Jesper Lindstrom,47,MissedShots,0.98,0.28,0.1087211817502975,OpenPlay,RightFoot,Mario Götze,Throughball
663,2022-2023,3,Eintracht Frankfurt,FC Cologne,Home,Draw,Kristijan Jakic,53,BlockedShot,0.815,0.2679999923706054,0.0147823467850685,OpenPlay,RightFoot,Djibril Sow,Chipped
664,2022-2023,3,Eintracht Frankfurt,FC Cologne,Home,Draw,Luca Pellegrini,54,MissedShots,0.7919999694824219,0.1670000076293945,0.0364862568676471,DirectFreekick,LeftFoot,,Standard
665,2022-2023,3,Eintracht Frankfurt,FC Cologne,Home,Draw,Daichi Kamada,70,Goal,0.915,0.81,0.0703142285346984,DirectFreekick,RightFoot,,Standard
666,2022-2023,3,Eintracht Frankfurt,FC Cologne,Home,Draw,Lucas Alario,74,MissedShots,0.77,0.6379999923706055,0.0433439277112484,OpenPlay,RightFoot,Djibril Sow,TakeOn
667,2022-2023,3,Eintracht Frankfurt,FC Cologne,Home,Draw,Evan Ndicka,80,MissedShots,0.9569999694824218,0.5420000076293945,0.0822476297616958,FromCorner,Head,Daichi Kamada,Aerial
668,2022-2023,3,Eintracht Frankfurt,FC Cologne,Home,Draw,Kristijan Jakic,87,SavedShot,0.8390000152587891,0.45,0.0828634649515152,OpenPlay,RightFoot,Daichi Kamada,Pass
669,2022-2023,3,FC Cologne,Eintracht Frankfurt,Away,Draw,Jonas Hector,32,MissedShots,0.779000015258789,0.524000015258789,0.0327246859669685,OpenPlay,LeftFoot,,None
670,2022-2023,3,FC Cologne,Eintracht Frankfurt,Away,Draw,Jonas Hector,39,MissedShots,0.9590000152587892,0.59,0.0757719203829765,FromCorner,LeftFoot,Florian Kainz,Cross
671,2022-2023,3,FC Cologne,Eintracht Frankfurt,Away,Draw,Sargis Adamyan,43,SavedShot,0.926999969482422,0.275,0.0409464389085769,OpenPlay,RightFoot,Mathias Olesen,Pass
672,2022-2023,3,FC Cologne,Eintracht Frankfurt,Away,Draw,Florian Kainz,81,MissedShots,0.9590000152587892,0.68,0.0508394315838813,OpenPlay,RightFoot,,None
673,2022-2023,3,FC Cologne,Eintracht Frankfurt,Away,Draw,Jan Thielmann,81,Goal,0.79,0.5179999923706055,0.0361892879009246,OpenPlay,RightFoot,,None
674,2022-2023,3,Bochum,Bayern Munich,Home,Defeat,Simon Zoller,6,BlockedShot,0.895,0.5770000076293945,0.0806715488433837,OpenPlay,RightFoot,Kevin Stöger,Chipped
675,2022-2023,3,Bochum,Bayern Munich,Home,Defeat,Anthony Losilla,22,MissedShots,0.895,0.4029999923706054,0.3115471005439758,OpenPlay,RightFoot,Philipp Hofmann,HeadPass
676,2022-2023,3,Bochum,Bayern Munich,Home,Defeat,Philipp Hofmann,30,SavedShot,0.9130000305175782,0.5079999923706054,0.06409253180027,OpenPlay,Head,Takuma Asano,Aerial
677,2022-2023,3,Bochum,Bayern Munich,Home,Defeat,Philipp Förster,34,SavedShot,0.7330000305175781,0.4879999923706055,0.0139797814190387,OpenPlay,LeftFoot,Kevin Stöger,Pass
678,2022-2023,3,Bochum,Bayern Munich,Home,Defeat,Takuma Asano,37,SavedShot,0.7809999847412109,0.405,0.0251744519919157,OpenPlay,LeftFoot,Philipp Hofmann,Pass
679,2022-2023,3,Bochum,Bayern Munich,Home,Defeat,Cristian Gamboa,46,MissedShots,0.8490000152587891,0.1820000076293945,0.009801622480154,OpenPlay,RightFoot,,None
680,2022-2023,3,Bochum,Bayern Munich,Home,Defeat,Anthony Losilla,60,SavedShot,0.885,0.4120000076293945,0.0282628517597913,FromCorner,Head,Philipp Förster,Cross
681,2022-2023,3,Bochum,Bayern Munich,Home,Defeat,Cristian Gamboa,68,OwnGoal,0.1879999923706054,0.4009999847412109,0.0,OpenPlay,RightFoot,,None
682,2022-2023,3,Bochum,Bayern Munich,Home,Defeat,Gerrit Holtmann,70,SavedShot,0.8630000305175781,0.6769999694824219,0.0399762131273746,FromCorner,LeftFoot,Kevin Stöger,Pass
683,2022-2023,3,Bochum,Bayern Munich,Home,Defeat,Kevin Stöger,71,MissedShots,0.8090000152587891,0.325,0.0240530669689178,OpenPlay,LeftFoot,Cristian Gamboa,TakeOn
684,2022-2023,3,Bochum,Bayern Munich,Home,Defeat,Ivan Ordets,74,MissedShots,0.9109999847412108,0.354000015258789,0.00828736461699,SetPiece,Head,Kevin Stöger,Aerial
685,2022-2023,3,Bochum,Bayern Munich,Home,Defeat,Simon Zoller,77,SavedShot,0.9080000305175782,0.6090000152587891,0.0679024010896682,OpenPlay,LeftFoot,,None
686,2022-2023,3,Bochum,Bayern Munich,Home,Defeat,Gerrit Holtmann,83,SavedShot,0.88,0.655,0.0599166452884674,OpenPlay,LeftFoot,,BallRecovery
687,2022-2023,3,Bochum,Bayern Munich,Home,Defeat,Erhan Masovic,84,MissedShots,0.874000015258789,0.5420000076293945,0.0139587754383683,FromCorner,Head,Gerrit Holtmann,Aerial
688,2022-2023,3,Bayern Munich,Bochum,Away,Win,Leroy Sané,3,Goal,0.8490000152587891,0.3479999923706054,0.0503031462430954,OpenPlay,RightFoot,Kingsley Coman,Pass
689,2022-2023,3,Bayern Munich,Bochum,Away,Win,Leroy Sané,9,SavedShot,0.735,0.525,0.0241766534745693,OpenPlay,LeftFoot,Kingsley Coman,Pass
690,2022-2023,3,Bayern Munich,Bochum,Away,Win,Benjamin Pavard,10,MissedShots,0.8819999694824219,0.4120000076293945,0.0964717268943786,OpenPlay,RightFoot,Thomas Müller,HeadPass
691,2022-2023,3,Bayern Munich,Bochum,Away,Win,Thomas Müller,15,BlockedShot,0.775,0.414000015258789,0.0514526776969432,OpenPlay,RightFoot,Leroy Sané,TakeOn
692,2022-2023,3,Bayern Munich,Bochum,Away,Win,Benjamin Pavard,16,BlockedShot,0.73,0.2320000076293945,0.0186262261122465,OpenPlay,RightFoot,Joshua Kimmich,Pass
693,2022-2023,3,Bayern Munich,Bochum,Away,Win,Kingsley Coman,17,MissedShots,0.8630000305175781,0.3070000076293945,0.0183510482311248,FromCorner,RightFoot,,Aerial
694,2022-2023,3,Bayern Munich,Bochum,Away,Win,Leroy Sané,19,MissedShots,0.924000015258789,0.674000015258789,0.0862576961517334,OpenPlay,LeftFoot,Thomas Müller,HeadPass
695,2022-2023,3,Bayern Munich,Bochum,Away,Win,Matthijs de Ligt,24,Goal,0.960999984741211,0.424000015258789,0.3047605752944946,FromCorner,Head,Joshua Kimmich,Cross
696,2022-2023,3,Bayern Munich,Bochum,Away,Win,Sadio Mané,28,SavedShot,0.7569999694824219,0.695,0.0201783496886491,OpenPlay,RightFoot,Leroy Sané,Pass
697,2022-2023,3,Bayern Munich,Bochum,Away,Win,Thomas Müller,32,SavedShot,0.953000030517578,0.4820000076293945,0.627105176448822,OpenPlay,RightFoot,,None
698,2022-2023,3,Bayern Munich,Bochum,Away,Win,Kingsley Coman,32,Goal,0.9059999847412108,0.434000015258789,0.4679354727268219,OpenPlay,RightFoot,,Rebound
699,2022-2023,3,Bayern Munich,Bochum,Away,Win,Kingsley Coman,39,ShotOnPost,0.938000030517578,0.4059999847412109,0.322584718465805,OpenPlay,Head,Joshua Kimmich,Chipped
700,2022-2023,3,Bayern Munich,Bochum,Away,Win,Sadio Mané,41,Goal,0.8959999847412109,0.3570000076293945,0.4102396070957184,OpenPlay,LeftFoot,Kingsley Coman,Throughball
701,2022-2023,3,Bayern Munich,Bochum,Away,Win,Joshua Kimmich,51,MissedShots,0.894000015258789,0.5120000076293946,0.1437358856201172,OpenPlay,RightFoot,Leroy Sané,Pass
702,2022-2023,3,Bayern Munich,Bochum,Away,Win,Kingsley Coman,55,MissedShots,0.7730000305175782,0.3370000076293945,0.025666369125247,OpenPlay,RightFoot,Marcel Sabitzer,TakeOn
703,2022-2023,3,Bayern Munich,Bochum,Away,Win,Leroy Sané,56,SavedShot,0.933000030517578,0.5790000152587891,0.5489744544029236,OpenPlay,LeftFoot,,None
704,2022-2023,3,Bayern Munich,Bochum,Away,Win,Sadio Mané,59,Goal,0.885,0.5,0.75777667760849,Penalty,RightFoot,,Standard
705,2022-2023,3,Bayern Munich,Bochum,Away,Win,Joshua Kimmich,62,SavedShot,0.8219999694824218,0.3879999923706054,0.0705554038286209,OpenPlay,RightFoot,Leroy Sané,Pass
706,2022-2023,3,Bayern Munich,Bochum,Away,Win,Leroy Sané,66,MissedShots,0.779000015258789,0.2570000076293945,0.0497067533433437,DirectFreekick,LeftFoot,,Standard
707,2022-2023,3,Bayern Munich,Bochum,Away,Win,Serge Gnabry,75,Goal,0.8830000305175781,0.2839999961853027,0.0647101625800132,OpenPlay,RightFoot,Gabriel Vidovic,Pass
708,2022-2023,3,Bayern Munich,Bochum,Away,Win,Serge Gnabry,77,SavedShot,0.6909999847412109,0.6359999847412109,0.0206035003066062,OpenPlay,LeftFoot,Joshua Kimmich,Pass
709,2022-2023,3,Bayern Munich,Bochum,Away,Win,Ryan Gravenberch,82,BlockedShot,0.8440000152587891,0.3859999847412109,0.0944857895374298,OpenPlay,RightFoot,Gabriel Vidovic,Pass
710,2022-2023,4,Freiburg,Bochum,Home,Win,Christian Günter,9,SavedShot,0.875,0.5529999923706055,0.2891262769699096,OpenPlay,LeftFoot,Mark Flekken,Chipped
711,2022-2023,4,Freiburg,Bochum,Home,Win,Ritsu Doan,17,SavedShot,0.8819999694824219,0.5629999923706055,0.3949612081050873,OpenPlay,LeftFoot,,None
712,2022-2023,4,Freiburg,Bochum,Home,Win,Michael Gregoritsch,21,SavedShot,0.8580000305175781,0.6079999923706054,0.0864827558398246,OpenPlay,LeftFoot,Vincenzo Grifo,Pass
713,2022-2023,4,Freiburg,Bochum,Home,Win,Roland Sallai,21,SavedShot,0.965999984741211,0.555,0.6355477571487427,OpenPlay,LeftFoot,,Rebound
714,2022-2023,4,Freiburg,Bochum,Home,Win,Nicolas Höfler,21,MissedShots,0.92,0.495,0.5177590250968933,OpenPlay,RightFoot,,Rebound
715,2022-2023,4,Freiburg,Bochum,Home,Win,Matthias Ginter,23,MissedShots,0.911999969482422,0.595999984741211,0.0156219825148582,FromCorner,Head,Christian Günter,Aerial
716,2022-2023,4,Freiburg,Bochum,Home,Win,Michael Gregoritsch,28,SavedShot,0.7280000305175781,0.6179999923706054,0.0195172112435102,OpenPlay,LeftFoot,Ritsu Doan,Pass
717,2022-2023,4,Freiburg,Bochum,Home,Win,Roland Sallai,30,MissedShots,0.8619999694824219,0.664000015258789,0.0484577640891075,OpenPlay,RightFoot,Ritsu Doan,Chipped
718,2022-2023,4,Freiburg,Bochum,Home,Win,Roland Sallai,40,MissedShots,0.9130000305175782,0.6969999694824218,0.0531326457858085,OpenPlay,LeftFoot,Vincenzo Grifo,Pass
719,2022-2023,4,Freiburg,Bochum,Home,Win,Roland Sallai,42,MissedShots,0.931999969482422,0.5429999923706055,0.1225704476237297,SetPiece,Head,Vincenzo Grifo,Cross
720,2022-2023,4,Freiburg,Bochum,Home,Win,Vincenzo Grifo,47,SavedShot,0.885,0.5,0.75777667760849,Penalty,RightFoot,,Standard
721,2022-2023,4,Freiburg,Bochum,Home,Win,Vincenzo Grifo,47,SavedShot,0.9209999847412108,0.5379999923706055,0.3631893992424011,SetPiece,Head,,Rebound
722,2022-2023,4,Freiburg,Bochum,Home,Win,Vincenzo Grifo,47,Goal,0.9590000152587892,0.5270000076293946,0.6721734404563904,SetPiece,RightFoot,,Rebound
723,2022-2023,4,Freiburg,Bochum,Home,Win,Vincenzo Grifo,50,MissedShots,0.7440000152587891,0.63,0.0541553609073162,DirectFreekick,RightFoot,,Standard
724,2022-2023,4,Freiburg,Bochum,Home,Win,Vincenzo Grifo,52,BlockedShot,0.7569999694824219,0.6919999694824219,0.0247372798621654,OpenPlay,RightFoot,Nicolas Höfler,Pass
725,2022-2023,4,Freiburg,Bochum,Home,Win,Christian Günter,54,BlockedShot,0.7930000305175782,0.5670000076293945,0.0503364652395248,OpenPlay,LeftFoot,Vincenzo Grifo,Pass
726,2022-2023,4,Freiburg,Bochum,Home,Win,Roland Sallai,55,MissedShots,0.8590000152587891,0.4559999847412109,0.0449594371020793,FromCorner,RightFoot,Vincenzo Grifo,Cross
727,2022-2023,4,Freiburg,Bochum,Home,Win,Philipp Lienhart,55,BlockedShot,0.91,0.5120000076293946,0.103412888944149,FromCorner,RightFoot,Roland Sallai,None
728,2022-2023,4,Freiburg,Bochum,Home,Win,Ritsu Doan,55,MissedShots,0.794000015258789,0.5209999847412109,0.029547344893217,FromCorner,LeftFoot,Roland Sallai,BallTouch
729,2022-2023,4,Freiburg,Bochum,Home,Win,Ritsu Doan,55,SavedShot,0.905,0.3420000076293945,0.0871029570698738,OpenPlay,LeftFoot,,BallTouch
730,2022-2023,4,Freiburg,Bochum,Home,Win,Roland Sallai,58,BlockedShot,0.785,0.2870000076293945,0.0279619805514812,OpenPlay,LeftFoot,Yannik Keitel,Pass
731,2022-2023,4,Freiburg,Bochum,Home,Win,Michael Gregoritsch,61,SavedShot,0.9390000152587892,0.505,0.1354018747806549,OpenPlay,LeftFoot,,None
732,2022-2023,4,Freiburg,Bochum,Home,Win,Vincenzo Grifo,71,BlockedShot,0.8780000305175781,0.629000015258789,0.0905558317899704,OpenPlay,RightFoot,,BallRecovery
733,2022-2023,4,Freiburg,Bochum,Home,Win,Michael Gregoritsch,71,SavedShot,0.926999969482422,0.4309999847412109,0.3703305423259735,OpenPlay,Head,,Rebound
734,2022-2023,4,Freiburg,Bochum,Home,Win,Michael Gregoritsch,71,ShotOnPost,0.9719999694824218,0.4640000152587891,0.7453660368919373,OpenPlay,LeftFoot,,Rebound
735,2022-2023,4,Freiburg,Bochum,Home,Win,Vincenzo Grifo,71,SavedShot,0.905,0.5609999847412109,0.0369114056229591,OpenPlay,Head,,Rebound
736,2022-2023,4,Freiburg,Bochum,Home,Win,Ritsu Doan,71,MissedShots,0.7419999694824219,0.4670000076293945,0.0267134699970483,OpenPlay,LeftFoot,Philipp Lienhart,Pass
737,2022-2023,4,Freiburg,Bochum,Home,Win,Nils Petersen,80,ShotOnPost,0.8140000152587891,0.6329999923706054,0.0487060099840164,OpenPlay,RightFoot,Roland Sallai,Chipped
738,2022-2023,4,Freiburg,Bochum,Home,Win,Nils Petersen,88,MissedShots,0.62,0.68,0.1844402402639389,OpenPlay,LeftFoot,Noah Weißhaupt,Chipped
739,2022-2023,4,Bochum,Freiburg,Away,Defeat,Kevin Stöger,4,BlockedShot,0.805,0.3820000076293945,0.030951315537095,SetPiece,LeftFoot,Takuma Asano,Pass
