,Season,Week_No,Team,Name,Nationality,Age,Minutes,Venue,Opponent,Result,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,avg_distance_def_actions_gk
252,2019-2020,14,Köln,Timo Horn,GER,26,90.0,Away,Union Berlin,Defeat,5,2,3,60.0,1.2,11,24,45.8,18,0,83.3,55.6,11,81.8,57.1,9,0,0.0,0,13.3
253,2019-2020,14,Werder Bremen,Jiří Pavlenka,CZE,27,90.0,Home,Paderborn 07,Defeat,5,1,4,80.0,1.1,5,12,41.7,39,3,25.6,31.6,10,20.0,26.5,5,0,0.0,1,21.7
254,2019-2020,14,Paderborn 07,Leopold Zingerle,GER,25,90.0,Away,Werder Bremen,Win,3,0,3,100.0,0.5,14,24,58.3,45,6,44.4,37.5,13,30.8,30.4,11,1,9.1,1,14.0
255,2019-2020,15,Hoffenheim,Oliver Baumann,GER,29,90.0,Home,Augsburg,Defeat,3,4,0,0.0,2.2,6,9,66.7,40,6,22.5,27.8,4,0.0,18.5,4,0,0.0,4,25.5
256,2019-2020,15,Augsburg,Tomáš Koubek,CZE,27,90.0,Away,Hoffenheim,Win,8,2,5,75.0,3.4,10,25,40.0,24,3,70.8,56.8,11,72.7,61.5,11,0,0.0,1,12.6
257,2019-2020,15,Köln,Timo Horn,GER,26,90.0,Home,Bayer Leverkusen,Win,2,0,2,100.0,0.1,8,18,44.4,18,1,77.8,49.2,8,50.0,41.0,2,0,0.0,1,17.3
258,2019-2020,15,Bayer Leverkusen,Lukáš Hrádecký,FIN,30,90.0,Away,Köln,Defeat,5,2,3,60.0,1.9,10,21,47.6,40,8,42.5,37.5,9,44.4,42.1,6,1,16.7,2,19.1
259,2019-2020,15,Mainz 05,Robin Zentner,GER,25,90.0,Home,Dortmund,Defeat,7,4,3,42.9,1.8,3,13,23.1,19,6,52.6,42.7,6,50.0,44.2,7,0,0.0,1,17.7
260,2019-2020,15,Dortmund,Roman Bürki,SUI,29,90.0,Away,Mainz 05,Win,0,0,0,,0.0,7,10,70.0,33,8,27.3,30.3,8,12.5,17.4,10,0,0.0,2,17.5
261,2019-2020,15,Hertha BSC,Rune Jarstein,NOR,35,90.0,Home,Freiburg,Win,4,0,4,100.0,0.2,10,25,40.0,25,6,56.0,40.1,11,100.0,64.1,10,1,10.0,0,8.8
262,2019-2020,15,Freiburg,Mark Flekken,NED,26,90.0,Away,Hertha BSC,Defeat,4,1,3,75.0,0.8,4,10,40.0,19,2,36.8,34.5,8,37.5,40.5,6,0,0.0,0,9.5
263,2019-2020,15,Bayern Munich,Manuel Neuer,GER,33,90.0,Home,Werder Bremen,Win,3,1,2,66.7,0.2,8,9,88.9,26,5,26.9,29.3,6,33.3,30.3,5,0,0.0,1,22.7
264,2019-2020,15,Werder Bremen,Jiří Pavlenka,CZE,27,90.0,Away,Bayern Munich,Defeat,14,6,8,57.1,6.2,14,30,46.7,27,6,66.7,49.7,15,80.0,50.9,15,0,0.0,1,11.3
265,2019-2020,15,Paderborn 07,Leopold Zingerle,GER,25,90.0,Home,Union Berlin,Draw,2,1,1,50.0,0.9,6,10,60.0,33,6,30.3,31.2,11,0.0,20.6,9,0,0.0,0,9.0
266,2019-2020,15,Union Berlin,Rafał Gikiewicz,POL,32,90.0,Away,Paderborn 07,Draw,3,1,2,66.7,0.4,12,25,48.0,30,2,73.3,53.2,3,100.0,70.7,6,0,0.0,0,10.0
267,2019-2020,15,Düsseldorf,Zack Steffen,USA,24,90.0,Home,RB Leipzig,Defeat,6,3,4,66.7,2.0,10,19,52.6,28,7,39.3,35.4,13,61.5,47.4,6,0,0.0,0,12.2
268,2019-2020,15,RB Leipzig,Péter Gulácsi,HUN,29,90.0,Away,Düsseldorf,Win,1,0,1,100.0,0.4,1,3,33.3,22,3,9.1,26.0,6,16.7,21.5,4,0,0.0,0,10.0
269,2019-2020,15,Wolfsburg,Koen Casteels,BEL,27,90.0,Home,Mönchengladbach,Win,6,1,5,83.3,1.4,3,12,25.0,42,7,26.2,30.6,2,50.0,41.5,3,1,33.3,0,16.6
270,2019-2020,15,Mönchengladbach,Yann Sommer,SUI,30,90.0,Away,Wolfsburg,Defeat,7,2,4,71.4,1.3,9,20,45.0,38,5,39.5,35.6,11,45.5,36.3,9,0,0.0,0,9.5
271,2019-2020,15,Schalke 04,Jonjoe Kenny, ENG,22,90.0,Home,Eintracht Frankfurt,Win,2,0,2,100.0,0.2,12,24,50.0,40,5,40.0,36.4,8,100.0,61.3,7,2,28.6,0,10.9
272,2019-2020,15,Schalke 04,Alexander Nübel,GER,23,65.0,Home,Eintracht Frankfurt,Win,1,0,1,100.0,0.2,0,7,0.0,3,0,100.0,74.0,4,100.0,68.3,11,1,9.1,0,11.0
273,2019-2020,15,Eintracht Frankfurt,Frederik Rønnow,GER,27,9.0,Away,Schalke 04,Defeat,5,1,4,80.0,2.0,7,16,43.8,27,3,55.6,40.6,5,20.0,27.8,2,0,0.0,1,21.2
274,2019-2020,16,Werder Bremen,Jiří Pavlenka,CZE,27,90.0,Home,Mainz 05,Defeat,8,5,4,37.5,3.2,6,9,66.7,32,8,25.0,29.7,6,16.7,31.2,12,1,8.3,1,15.4
275,2019-2020,16,Mainz 05,Robin Zentner,GER,25,90.0,Away,Werder Bremen,Win,5,0,5,100.0,1.1,13,22,59.1,21,5,71.4,51.0,8,87.5,64.6,16,0,0.0,0,10.8
276,2019-2020,16,Union Berlin,Rafał Gikiewicz,POL,32,90.0,Home,Hoffenheim,Defeat,4,2,2,50.0,1.5,10,22,45.5,30,4,56.7,42.1,8,62.5,50.4,3,1,33.3,2,18.8
277,2019-2020,16,Hoffenheim,Oliver Baumann,GER,29,90.0,Away,Union Berlin,Win,2,0,2,100.0,0.6,9,25,36.0,37,9,51.4,44.1,10,60.0,46.7,18,0,0.0,1,14.6
278,2019-2020,16,Augsburg,Tomáš Koubek,CZE,27,90.0,Home,Düsseldorf,Win,2,0,2,100.0,0.5,4,19,21.1,27,1,55.6,48.6,4,100.0,68.8,3,0,0.0,2,18.3
279,2019-2020,16,Düsseldorf,Zack Steffen,USA,24,90.0,Away,Augsburg,Defeat,7,3,4,57.1,1.3,11,24,45.8,47,9,44.7,41.8,5,60.0,52.0,6,0,0.0,2,16.0
280,2019-2020,16,Dortmund,Roman Bürki,SUI,29,90.0,Home,RB Leipzig,Draw,8,3,5,62.5,3.1,3,8,37.5,27,10,25.9,30.0,4,25.0,31.8,4,0,0.0,5,15.9
281,2019-2020,16,RB Leipzig,Péter Gulácsi,HUN,29,90.0,Away,Dortmund,Draw,6,3,3,50.0,1.4,2,13,15.4,33,4,39.4,36.8,6,0.0,18.3,7,1,14.3,0,7.8
282,2019-2020,16,Bayer Leverkusen,Lukáš Hrádecký,FIN,30,90.0,Home,Hertha BSC,Defeat,5,1,4,80.0,1.3,1,2,50.0,15,6,13.3,25.7,4,0.0,24.0,6,2,33.3,1,14.4
283,2019-2020,16,Hertha BSC,Rune Jarstein,NOR,35,90.0,Away,Bayer Leverkusen,Win,7,0,7,100.0,0.8,14,28,50.0,32,3,59.4,45.3,9,100.0,66.6,15,1,6.7,0,10.0
284,2019-2020,16,Eintracht Frankfurt,Felix Wiedwald,GER,29,90.0,Home,Köln,Defeat,9,4,5,55.6,3.7,12,25,48.0,24,2,70.8,47.4,9,88.9,59.1,16,2,12.5,1,20.0
285,2019-2020,16,Köln,Timo Horn,GER,26,90.0,Away,Eintracht Frankfurt,Win,6,2,4,66.7,2.2,9,21,42.9,28,5,64.3,47.0,9,33.3,32.2,15,1,6.7,0,9.4
286,2019-2020,16,Wolfsburg,Koen Casteels,BEL,27,90.0,Home,Schalke 04,Draw,3,1,1,66.7,1.6,17,24,70.8,32,3,50.0,39.9,9,88.9,58.3,7,0,0.0,1,14.8
287,2019-2020,16,Schalke 04,Markus Schubert,GER,21,90.0,Away,Wolfsburg,Draw,9,1,8,88.9,1.7,16,39,41.0,41,7,73.2,49.2,10,90.0,60.7,18,2,11.1,1,9.8
288,2019-2020,16,Mönchengladbach,Yann Sommer,SUI,31,90.0,Home,Paderborn 07,Win,2,0,2,100.0,0.1,7,14,50.0,43,3,27.9,31.0,7,28.6,27.7,6,1,16.7,2,26.6
289,2019-2020,16,Paderborn 07,Leopold Zingerle,GER,25,90.0,Away,Mönchengladbach,Defeat,5,2,4,80.0,2.5,7,14,50.0,42,3,31.0,32.7,6,16.7,23.8,11,0,0.0,0,12.7
290,2019-2020,16,Freiburg,Mark Flekken,NED,26,90.0,Home,Bayern Munich,Defeat,9,3,6,66.7,2.8,12,30,40.0,27,4,63.0,50.9,15,86.7,73.3,19,1,5.3,0,8.6
291,2019-2020,16,Bayern Munich,Manuel Neuer,GER,33,90.0,Away,Freiburg,Win,5,1,4,80.0,1.4,7,11,63.6,34,5,26.5,33.4,11,18.2,28.7,9,0,0.0,2,21.0
292,2019-2020,17,Hoffenheim,Oliver Baumann,GER,29,90.0,Home,Dortmund,Win,5,1,4,80.0,1.0,8,16,50.0,40,6,35.0,34.6,9,22.2,30.3,6,0,0.0,0,10.1
293,2019-2020,17,Dortmund,Roman Bürki,SUI,29,90.0,Away,Hoffenheim,Defeat,3,2,1,33.3,1.7,2,11,18.2,29,4,34.5,35.0,6,16.7,18.8,9,0,0.0,1,14.3
294,2019-2020,17,Mainz 05,Robin Zentner,GER,25,90.0,Home,Bayer Leverkusen,Defeat,4,1,3,75.0,1.0,5,18,27.8,29,11,51.7,43.3,6,50.0,46.3,9,3,33.3,2,16.0
295,2019-2020,17,Bayer Leverkusen,Lukáš Hrádecký,FIN,30,90.0,Away,Mainz 05,Win,1,0,1,100.0,0.1,9,18,50.0,35,9,31.4,31.8,10,70.0,47.7,9,0,0.0,1,15.0
296,2019-2020,17,RB Leipzig,Péter Gulácsi,HUN,29,90.0,Home,Augsburg,Win,2,1,1,50.0,0.7,2,5,40.0,33,4,12.1,24.9,4,25.0,33.8,2,1,50.0,0,13.8
297,2019-2020,17,Augsburg,Tomáš Koubek,CZE,27,90.0,Away,RB Leipzig,Defeat,6,3,3,50.0,3.0,13,31,41.9,26,3,76.9,51.1,13,84.6,61.2,17,1,5.9,2,17.8
298,2019-2020,17,Köln,Timo Horn,GER,26,90.0,Home,Werder Bremen,Win,1,0,1,100.0,0.2,9,15,60.0,23,3,60.9,45.3,3,33.3,40.3,12,1,8.3,0,9.7
299,2019-2020,17,Werder Bremen,Jiří Pavlenka,CZE,27,90.0,Away,Köln,Defeat,1,1,0,0.0,0.6,7,22,31.8,24,2,62.5,49.0,12,58.3,48.9,7,0,0.0,2,18.0
300,2019-2020,17,Bayern Munich,Manuel Neuer,GER,33,90.0,Home,Wolfsburg,Win,3,0,3,100.0,0.2,7,8,87.5,53,11,13.2,24.4,3,33.3,32.7,3,0,0.0,1,17.0
301,2019-2020,17,Wolfsburg,Koen Casteels,BEL,27,90.0,Away,Bayern Munich,Defeat,8,2,6,75.0,1.7,11,30,36.7,25,2,80.0,52.1,13,76.9,56.1,22,0,0.0,0,11.0
302,2019-2020,17,Schalke 04,Markus Schubert,GER,21,90.0,Home,Freiburg,Draw,5,2,4,100.0,3.1,7,17,41.2,35,3,25.7,32.9,11,72.7,51.5,8,0,0.0,1,16.3
303,2019-2020,17,Freiburg,Mark Flekken,NED,26,90.0,Away,Schalke 04,Draw,6,2,4,66.7,1.7,10,22,45.5,33,6,33.3,35.3,14,78.6,62.3,9,0,0.0,0,9.7
304,2019-2020,17,Hertha BSC,Rune Jarstein,NOR,35,90.0,Home,Mönchengladbach,Draw,5,0,5,100.0,0.4,15,31,48.4,31,1,67.7,46.0,11,90.9,61.0,5,0,0.0,0,12.0
305,2019-2020,17,Mönchengladbach,Yann Sommer,SUI,31,90.0,Away,Hertha BSC,Draw,0,0,0,,0.0,3,3,100.0,17,3,5.9,21.4,8,25.0,30.4,6,1,16.7,1,24.3
306,2019-2020,17,Düsseldorf,Zack Steffen,USA,24,90.0,Home,Union Berlin,Win,5,1,4,80.0,1.4,6,16,37.5,29,5,31.0,33.6,10,70.0,61.0,12,2,16.7,2,21.8
307,2019-2020,17,Union Berlin,Rafał Gikiewicz,POL,32,90.0,Away,Düsseldorf,Defeat,8,2,6,75.0,1.8,13,18,72.2,26,5,57.7,43.7,10,30.0,34.4,11,0,0.0,0,15.7
308,2019-2020,17,Paderborn 07,Leopold Zingerle,GER,25,90.0,Home,Eintracht Frankfurt,Win,5,1,4,80.0,2.2,8,19,42.1,29,7,31.0,31.0,13,76.9,54.2,13,0,0.0,0,12.5
309,2019-2020,17,Eintracht Frankfurt,Felix Wiedwald,GER,29,90.0,Away,Paderborn 07,Defeat,6,2,4,66.7,1.7,10,17,58.8,26,8,53.8,38.1,11,27.3,29.9,9,0,0.0,1,17.1
310,2019-2020,18,Schalke 04,Markus Schubert,GER,21,90.0,Home,Mönchengladbach,Win,4,0,4,100.0,0.5,5,14,35.7,31,5,38.7,34.6,6,33.3,33.0,11,0,0.0,0,10.7
311,2019-2020,18,Mönchengladbach,Yann Sommer,SUI,31,90.0,Away,Schalke 04,Defeat,7,2,5,71.4,2.4,5,11,45.5,23,3,26.1,32.3,12,41.7,43.2,7,0,0.0,2,23.7
312,2019-2020,18,Hoffenheim,Philipp Pentke,GER,34,90.0,Home,Eintracht Frankfurt,Defeat,3,2,0,33.3,1.2,1,3,33.3,35,7,8.6,21.3,6,0.0,21.5,9,1,11.1,2,17.4
313,2019-2020,18,Eintracht Frankfurt,Kevin Trapp,GER,29,90.0,Away,Hoffenheim,Win,4,1,3,75.0,0.5,15,25,60.0,35,7,54.3,43.8,9,66.7,51.6,14,3,21.4,0,11.0
314,2019-2020,18,Mainz 05,Robin Zentner,GER,25,90.0,Home,Freiburg,Defeat,3,2,1,33.3,1.3,6,17,35.3,31,5,45.2,40.1,6,50.0,43.0,4,0,0.0,0,10.8
315,2019-2020,18,Freiburg,Alexander Schwolow,GER,27,90.0,Away,Mainz 05,Win,8,1,7,87.5,1.1,9,21,42.9,21,5,38.1,33.4,14,92.9,64.0,12,0,0.0,0,8.0
316,2019-2020,18,Augsburg,Tomáš Koubek,CZE,27,90.0,Home,Dortmund,Defeat,8,5,3,37.5,3.9,7,23,30.4,28,5,60.7,45.5,7,85.7,58.9,5,0,0.0,0,13.0
317,2019-2020,18,Dortmund,Roman Bürki,SUI,29,90.0,Away,Augsburg,Win,5,3,2,40.0,1.8,6,9,66.7,38,8,23.7,30.0,11,0.0,16.3,4,0,0.0,1,13.5
318,2019-2020,18,Düsseldorf,Florian Kastenmeier,GER,22,90.0,Home,Werder Bremen,Defeat,4,1,4,75.0,1.0,2,8,25.0,24,3,16.7,29.3,8,50.0,43.9,13,0,0.0,1,18.8
319,2019-2020,18,Werder Bremen,Jiří Pavlenka,CZE,27,90.0,Away,Düsseldorf,Win,2,0,2,100.0,0.1,10,22,45.5,17,3,52.9,44.3,20,65.0,49.3,14,0,0.0,0,14.0
320,2019-2020,18,Köln,Timo Horn,GER,26,90.0,Home,Wolfsburg,Win,8,1,7,87.5,1.3,8,24,33.3,31,6,61.3,45.8,10,50.0,38.0,11,1,9.1,1,14.3
321,2019-2020,18,Wolfsburg,Koen Casteels,BEL,27,90.0,Away,Köln,Defeat,7,3,4,57.1,3.1,8,15,53.3,28,7,28.6,34.0,8,87.5,59.4,7,0,0.0,0,14.3
322,2019-2020,18,RB Leipzig,Péter Gulácsi,HUN,29,90.0,Home,Union Berlin,Win,5,1,4,80.0,1.9,3,8,37.5,30,5,23.3,26.7,5,20.0,29.2,8,1,12.5,1,15.3
323,2019-2020,18,Union Berlin,Rafał Gikiewicz,POL,32,90.0,Away,RB Leipzig,Defeat,7,3,4,57.1,2.5,15,27,55.6,30,9,50.0,43.9,12,100.0,67.9,7,2,28.6,0,13.9
324,2019-2020,18,Hertha BSC,Rune Jarstein,NOR,35,90.0,Home,Bayern Munich,Defeat,9,4,6,66.7,3.4,16,35,45.7,36,5,77.8,49.8,11,63.6,48.3,20,0,0.0,1,12.8
325,2019-2020,18,Bayern Munich,Manuel Neuer,GER,33,90.0,Away,Hertha BSC,Win,1,0,1,100.0,0.1,2,5,40.0,21,2,23.8,30.7,5,0.0,26.6,5,0,0.0,1,22.0
326,2019-2020,18,Paderborn 07,Leopold Zingerle,GER,25,90.0,Home,Bayer Leverkusen,Defeat,6,4,2,33.3,3.8,5,10,50.0,37,3,27.0,29.9,2,0.0,28.5,5,0,0.0,0,9.0
327,2019-2020,18,Bayer Leverkusen,Lukáš Hrádecký,FIN,30,90.0,Away,Paderborn 07,Win,7,1,6,85.7,0.9,3,17,17.6,57,4,28.1,31.8,5,20.0,32.6,3,0,0.0,1,26.3
328,2019-2020,19,Dortmund,Roman Bürki,SUI,29,90.0,Home,Köln,Win,5,1,4,80.0,1.2,2,13,15.4,32,9,31.3,32.3,5,60.0,43.8,7,0,0.0,0,10.0
329,2019-2020,19,Köln,Timo Horn,GER,26,90.0,Away,Dortmund,Defeat,9,5,4,44.4,3.1,7,14,50.0,27,6,44.4,33.5,4,50.0,31.0,3,0,0.0,1,15.3
330,2019-2020,19,Eintracht Frankfurt,Kevin Trapp,GER,29,90.0,Home,RB Leipzig,Win,4,0,4,100.0,0.2,6,24,25.0,40,5,42.5,38.2,12,58.3,45.1,12,1,8.3,1,13.6
331,2019-2020,19,RB Leipzig,Péter Gulácsi,HUN,29,90.0,Away,Eintracht Frankfurt,Defeat,5,2,3,60.0,2.1,4,5,80.0,30,9,13.3,25.1,4,25.0,34.3,6,0,0.0,2,19.6
332,2019-2020,19,Mönchengladbach,Yann Sommer,SUI,31,90.0,Home,Mainz 05,Win,8,1,7,87.5,1.2,10,15,66.7,42,7,35.7,35.1,7,0.0,14.9,8,1,12.5,0,13.0
333,2019-2020,19,Mainz 05,Robin Zentner,GER,25,90.0,Away,Mönchengladbach,Defeat,6,3,3,50.0,2.6,6,17,35.3,29,9,41.4,39.4,6,83.3,66.0,17,3,17.6,3,13.2
334,2019-2020,19,Freiburg,Alexander Schwolow,GER,27,90.0,Home,Paderborn 07,Defeat,2,2,1,50.0,1.6,10,18,55.6,30,3,36.7,37.2,13,53.8,41.8,6,0,0.0,0,9.3
335,2019-2020,19,Paderborn 07,Leopold Zingerle,GER,25,90.0,Away,Freiburg,Win,5,0,5,100.0,0.5,10,18,55.6,30,6,36.7,37.7,9,77.8,56.6,14,0,0.0,1,9.8
336,2019-2020,19,Union Berlin,Rafał Gikiewicz,POL,32,90.0,Home,Augsburg,Win,7,0,7,100.0,1.1,10,33,30.3,37,4,67.6,51.2,10,80.0,61.4,12,1,8.3,1,12.5
337,2019-2020,19,Augsburg,Tomáš Koubek,CZE,27,90.0,Away,Union Berlin,Defeat,3,2,1,33.3,1.3,2,22,9.1,29,5,55.2,43.7,7,85.7,58.1,7,1,14.3,1,19.2
338,2019-2020,19,Wolfsburg,Koen Casteels,BEL,27,90.0,Home,Hertha BSC,Defeat,4,2,2,50.0,1.9,3,7,42.9,15,4,20.0,26.3,7,57.1,39.6,6,0,0.0,1,20.8
339,2019-2020,19,Hertha BSC,Rune Jarstein,NOR,35,90.0,Away,Wolfsburg,Win,7,1,6,85.7,0.6,15,26,57.7,33,8,63.6,40.1,9,55.6,42.1,16,3,18.8,1,15.1
340,2019-2020,19,Bayern Munich,Manuel Neuer,GER,33,90.0,Home,Schalke 04,Win,1,0,1,100.0,0.1,9,9,100.0,38,6,18.4,27.0,5,40.0,38.4,0,0,,1,20.7
341,2019-2020,19,Schalke 04,Markus Schubert,GER,21,90.0,Away,Bayern Munich,Defeat,14,5,9,64.3,5.9,5,24,20.8,35,5,60.0,41.5,11,27.3,32.5,16,1,6.3,0,10.1
342,2019-2020,19,Werder Bremen,Jiří Pavlenka,CZE,27,90.0,Home,Hoffenheim,Defeat,4,3,2,25.0,0.7,6,12,50.0,27,7,33.3,33.7,4,75.0,46.5,5,0,0.0,1,16.4
343,2019-2020,19,Hoffenheim,Philipp Pentke,GER,34,90.0,Away,Werder Bremen,Win,3,0,3,100.0,0.2,4,14,28.6,41,6,24.4,31.9,6,66.7,52.3,15,1,6.7,4,23.7
344,2019-2020,19,Bayer Leverkusen,Lukáš Hrádecký,FIN,30,90.0,Home,Düsseldorf,Win,3,0,3,100.0,0.6,9,20,45.0,35,4,40.0,36.2,11,54.5,39.1,9,1,11.1,1,16.3
345,2019-2020,19,Düsseldorf,Florian Kastenmeier,GER,22,90.0,Away,Bayer Leverkusen,Defeat,9,3,7,77.8,3.9,11,21,52.4,20,2,55.0,43.1,12,83.3,57.6,10,1,10.0,1,13.8
346,2019-2020,20,Hertha BSC,Rune Jarstein,NOR,35,90.0,Home,Schalke 04,Draw,3,0,3,100.0,0.2,7,21,33.3,30,9,60.0,45.4,5,60.0,43.8,5,0,0.0,0,12.3
347,2019-2020,20,Schalke 04,Alexander Nübel,GER,23,90.0,Away,Hertha BSC,Draw,0,0,0,,0.0,6,11,54.5,24,2,41.7,39.0,11,9.1,20.1,11,0,0.0,1,34.0
348,2019-2020,20,Augsburg,Andreas Luthe,GER,32,90.0,Home,Werder Bremen,Win,1,1,1,0.0,0.9,4,7,57.1,18,3,27.8,31.2,5,40.0,33.8,7,1,14.3,0,13.0
349,2019-2020,20,Werder Bremen,Jiří Pavlenka,CZE,27,90.0,Away,Augsburg,Defeat,4,2,2,50.0,0.8,9,18,50.0,36,11,27.8,35.6,13,61.5,55.2,10,0,0.0,2,14.9
