,Season,Week_No,Team,Name,Nationality,Age,Minutes,Venue,Opponent,Result,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,avg_distance_def_actions_gk
2367,2020-2021,29,Augsburg,Rafał Gikiewicz,POL,33,90.0,Home,Arminia,Draw,1,0,1,100.0,0.2,5,20,25.0,34,7,47.1,38.4,7,57.1,47.9,7,0,0.0,2,17.7
2368,2020-2021,29,Arminia,Stefan Ortega,GER,28,90.0,Away,Augsburg,Draw,2,0,2,100.0,0.4,13,33,39.4,84,5,39.3,36.6,5,0.0,18.6,13,3,23.1,2,17.6
2369,2020-2021,29,Wolfsburg,Koen Casteels,BEL,28,90.0,Home,Bayern Munich,Defeat,7,3,4,57.1,1.5,7,15,46.7,38,6,28.9,31.1,8,50.0,45.8,6,0,0.0,2,18.2
2370,2020-2021,29,Bayern Munich,Manuel Neuer,GER,35,90.0,Away,Wolfsburg,Win,3,2,1,33.3,2.0,10,22,45.5,42,6,47.6,38.9,9,22.2,30.7,8,0,0.0,0,14.8
2371,2020-2021,29,Union Berlin,Andreas Luthe,GER,34,90.0,Home,Stuttgart,Win,2,1,1,50.0,0.9,9,24,37.5,43,3,46.5,40.8,5,80.0,49.8,6,0,0.0,2,14.9
2372,2020-2021,29,Stuttgart,Gregor Kobel,SUI,23,90.0,Away,Union Berlin,Defeat,4,2,2,50.0,1.2,5,9,55.6,27,6,25.9,27.6,5,40.0,35.0,7,1,14.3,0,10.3
2373,2020-2021,29,Freiburg,Florian Müller,GER,23,90.0,Home,Schalke 04,Win,2,0,2,100.0,0.9,1,7,14.3,47,5,8.5,25.0,4,75.0,57.3,4,0,0.0,1,18.8
2374,2020-2021,29,Schalke 04,Ralf Fährmann,GER,32,90.0,Away,Freiburg,Defeat,7,4,4,57.1,3.7,3,8,37.5,28,7,25.0,26.5,2,50.0,40.0,13,1,7.7,1,12.7
2375,2020-2021,29,Mönchengladbach,Tobias Sippel,GER,33,90.0,Home,Eintracht Frankfurt,Win,4,0,3,100.0,1.1,9,29,31.0,29,4,58.6,49.4,14,85.7,68.9,13,1,7.7,1,15.2
2376,2020-2021,29,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Away,Mönchengladbach,Defeat,4,4,0,0.0,1.6,5,14,35.7,25,4,32.0,30.2,10,60.0,44.8,10,0,0.0,0,14.8
2377,2020-2021,29,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Home,Köln,Win,2,0,2,100.0,0.7,9,18,50.0,34,5,41.2,36.8,11,36.4,32.3,15,1,6.7,1,15.0
2378,2020-2021,29,Köln,Timo Horn,GER,27,90.0,Away,Bayer Leverkusen,Defeat,5,3,2,40.0,2.7,2,7,28.6,36,2,19.4,25.7,3,0.0,17.3,4,0,0.0,0,17.0
2379,2020-2021,29,Dortmund,Marwin Hitz,SUI,33,90.0,Home,Werder Bremen,Win,3,1,2,66.7,0.8,2,3,66.7,19,4,15.8,27.7,3,0.0,18.0,3,0,0.0,0,15.5
2380,2020-2021,29,Werder Bremen,Jiří Pavlenka,CZE,29,90.0,Away,Dortmund,Defeat,7,4,4,57.1,3.0,3,9,33.3,22,6,27.3,33.3,9,33.3,40.3,11,1,9.1,0,12.1
2381,2020-2021,30,Köln,Timo Horn,GER,27,90.0,Home,RB Leipzig,Win,6,1,5,83.3,1.1,10,26,38.5,28,0,71.4,53.8,14,42.9,41.6,11,0,0.0,1,11.6
2382,2020-2021,30,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Away,Köln,Defeat,3,2,1,33.3,1.2,6,7,85.7,32,6,21.9,28.7,2,0.0,13.0,10,0,0.0,3,19.3
2383,2020-2021,30,Bayern Munich,Manuel Neuer,GER,35,90.0,Home,Bayer Leverkusen,Win,4,0,4,100.0,0.5,7,8,87.5,29,7,27.6,29.9,5,0.0,20.6,7,0,0.0,1,15.7
2384,2020-2021,30,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Away,Bayern Munich,Defeat,9,2,7,77.8,3.0,6,11,54.5,32,11,34.4,33.6,10,0.0,15.5,9,3,33.3,0,12.6
2385,2020-2021,30,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Home,Augsburg,Win,4,0,4,100.0,0.0,3,15,20.0,32,5,40.6,37.0,8,25.0,32.3,9,0,0.0,2,18.1
2386,2020-2021,30,Augsburg,Rafał Gikiewicz,POL,33,90.0,Away,Eintracht Frankfurt,Defeat,4,2,2,50.0,2.1,8,20,40.0,29,8,51.7,40.2,10,50.0,36.1,15,2,13.3,0,13.9
2387,2020-2021,30,Arminia,Stefan Ortega,GER,28,90.0,Home,Schalke 04,Win,0,0,0,,0.0,11,31,35.5,32,4,71.9,50.7,9,88.9,66.2,10,1,10.0,0,14.1
2388,2020-2021,30,Schalke 04,Ralf Fährmann,GER,32,90.0,Away,Arminia,Defeat,4,1,3,75.0,1.7,10,20,50.0,33,7,45.5,37.6,7,71.4,48.0,5,0,0.0,1,16.2
2389,2020-2021,30,Werder Bremen,Jiří Pavlenka,CZE,29,90.0,Home,Mainz 05,Defeat,5,1,4,80.0,1.1,8,15,53.3,23,4,52.2,39.9,7,42.9,38.9,5,0,0.0,0,12.8
2390,2020-2021,30,Mainz 05,Robin Zentner,GER,26,90.0,Away,Werder Bremen,Win,3,0,3,100.0,0.3,12,20,60.0,17,4,64.7,51.8,11,81.8,65.0,14,1,7.1,1,13.1
2391,2020-2021,30,Stuttgart,Gregor Kobel,SUI,23,90.0,Home,Wolfsburg,Defeat,4,3,1,25.0,1.9,4,9,44.4,26,3,30.8,27.9,10,10.0,15.7,5,1,20.0,0,4.5
2392,2020-2021,30,Wolfsburg,Koen Casteels,BEL,28,90.0,Away,Stuttgart,Win,3,1,2,66.7,1.7,10,27,37.0,32,2,68.8,51.0,5,100.0,70.4,5,1,20.0,3,15.9
2393,2020-2021,30,Dortmund,Marwin Hitz,SUI,33,90.0,Home,Union Berlin,Win,1,0,1,100.0,0.7,4,14,28.6,29,5,34.5,36.2,7,57.1,53.6,4,1,25.0,0,13.0
2394,2020-2021,30,Union Berlin,Andreas Luthe,GER,34,90.0,Away,Dortmund,Defeat,8,2,7,75.0,2.8,8,11,72.7,29,3,24.1,32.4,12,33.3,30.8,6,1,16.7,0,10.8
2395,2020-2021,30,Hoffenheim,Oliver Baumann,GER,30,90.0,Home,Mönchengladbach,Win,2,2,0,0.0,1.0,2,9,22.2,49,4,14.3,25.1,3,66.7,50.3,9,0,0.0,1,11.2
2396,2020-2021,30,Mönchengladbach,Tobias Sippel,GER,33,90.0,Away,Hoffenheim,Defeat,6,3,3,50.0,3.3,14,25,56.0,30,4,46.7,39.3,15,73.3,58.6,17,0,0.0,1,15.5
2397,2020-2021,31,Augsburg,Rafał Gikiewicz,POL,33,90.0,Home,Köln,Defeat,6,3,3,50.0,2.6,6,17,35.3,32,6,28.1,34.3,11,72.7,49.6,13,0,0.0,4,24.0
2398,2020-2021,31,Köln,Timo Horn,GER,27,90.0,Away,Augsburg,Win,3,2,1,33.3,1.6,7,19,36.8,39,2,46.2,41.6,5,20.0,23.2,14,0,0.0,0,10.8
2399,2020-2021,31,Freiburg,Florian Müller,GER,23,90.0,Home,Hoffenheim,Draw,4,1,3,75.0,1.3,5,13,38.5,26,5,26.9,33.0,8,75.0,56.9,6,0,0.0,1,19.6
2400,2020-2021,31,Hoffenheim,Oliver Baumann,GER,30,90.0,Away,Freiburg,Draw,5,1,5,100.0,1.6,4,15,26.7,53,10,26.4,31.0,7,14.3,22.6,13,0,0.0,0,14.0
2401,2020-2021,31,Mainz 05,Robin Zentner,GER,26,90.0,Home,Bayern Munich,Win,4,1,3,75.0,0.9,4,23,17.4,25,6,72.0,54.0,14,35.7,32.4,13,1,7.7,1,13.0
2402,2020-2021,31,Bayern Munich,Manuel Neuer,GER,35,90.0,Away,Mainz 05,Defeat,4,2,1,50.0,0.6,7,12,58.3,35,6,31.4,31.9,2,50.0,38.0,5,0,0.0,1,16.4
2403,2020-2021,31,Union Berlin,Andreas Luthe,GER,34,90.0,Home,Werder Bremen,Win,5,1,4,80.0,1.0,12,20,60.0,27,1,63.0,49.6,5,60.0,42.8,6,0,0.0,0,7.3
2404,2020-2021,31,Werder Bremen,Jiří Pavlenka,CZE,29,90.0,Away,Union Berlin,Defeat,6,3,3,50.0,3.3,4,15,26.7,18,3,50.0,41.6,7,85.7,60.0,10,1,10.0,0,11.0
2405,2020-2021,31,Wolfsburg,Koen Casteels,BEL,28,90.0,Home,Dortmund,Defeat,3,2,1,33.3,1.1,2,2,100.0,16,5,6.3,24.2,5,20.0,32.8,5,0,0.0,0,10.6
2406,2020-2021,31,Dortmund,Marwin Hitz,SUI,33,90.0,Away,Wolfsburg,Win,2,0,2,100.0,0.2,13,27,48.1,24,1,50.0,42.1,19,78.9,56.7,11,0,0.0,1,15.0
2407,2020-2021,31,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Home,Eintracht Frankfurt,Win,4,1,3,75.0,2.0,10,21,47.6,45,7,37.8,36.4,6,66.7,44.2,10,1,10.0,0,13.8
2408,2020-2021,31,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Away,Bayer Leverkusen,Defeat,9,3,6,66.7,3.4,12,25,48.0,60,6,33.3,34.1,9,55.6,45.9,8,0,0.0,2,14.7
2409,2020-2021,31,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Home,Stuttgart,Win,0,0,0,,0.0,0,0,,20,2,0.0,20.6,0,,,0,0,,4,31.8
2410,2020-2021,31,Stuttgart,Gregor Kobel,SUI,23,90.0,Away,RB Leipzig,Defeat,10,2,9,90.0,2.9,6,20,30.0,44,6,31.8,31.5,14,42.9,35.2,18,0,0.0,0,9.6
2411,2020-2021,31,Mönchengladbach,Yann Sommer,SUI,32,90.0,Home,Arminia,Win,4,0,4,100.0,0.8,5,9,55.6,35,6,25.7,26.9,2,0.0,20.5,3,0,0.0,0,11.3
2412,2020-2021,31,Arminia,Stefan Ortega,GER,28,90.0,Away,Mönchengladbach,Defeat,11,5,7,63.6,4.5,6,27,22.2,58,1,39.7,39.8,6,66.7,62.3,8,1,12.5,2,18.0
2413,2020-2021,29,Mainz 05,Robin Zentner,GER,26,90.0,Home,Hertha BSC,Draw,5,1,4,80.0,1.2,3,6,50.0,22,5,18.2,29.0,4,50.0,35.5,4,2,50.0,0,11.3
2414,2020-2021,29,Hertha BSC,Alexander Schwolow,GER,28,90.0,Away,Mainz 05,Draw,9,1,8,88.9,3.2,8,16,50.0,29,7,41.4,41.1,7,57.1,46.6,13,1,7.7,1,13.8
2415,2020-2021,30,Hertha BSC,Alexander Schwolow,GER,28,90.0,Home,Freiburg,Win,5,0,5,100.0,0.3,11,29,37.9,33,3,60.6,43.8,15,60.0,52.1,14,0,0.0,0,10.3
2416,2020-2021,30,Freiburg,Florian Müller,GER,23,90.0,Away,Hertha BSC,Defeat,6,3,3,50.0,2.4,7,9,77.8,32,4,18.8,26.0,9,33.3,31.3,2,0,0.0,1,19.0
2417,2020-2021,32,Stuttgart,Fabian Bredlow,GER,26,90.0,Home,Augsburg,Win,9,1,8,88.9,2.4,2,11,18.2,27,5,37.0,33.1,9,11.1,27.6,17,1,5.9,0,10.3
2418,2020-2021,32,Augsburg,Rafał Gikiewicz,POL,33,90.0,Away,Stuttgart,Defeat,6,2,4,66.7,1.9,8,23,34.8,28,6,64.3,43.3,6,83.3,55.8,7,2,28.6,2,16.0
2419,2020-2021,32,Werder Bremen,Jiří Pavlenka,CZE,29,90.0,Home,Bayer Leverkusen,Draw,4,0,4,100.0,0.4,8,18,44.4,28,4,42.9,41.3,8,75.0,59.6,7,0,0.0,0,13.0
2420,2020-2021,32,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Away,Werder Bremen,Draw,1,0,1,100.0,0.0,6,14,42.9,30,10,30.0,32.3,11,45.5,35.1,12,3,25.0,1,15.0
2421,2020-2021,32,Hoffenheim,Oliver Baumann,GER,30,90.0,Home,Schalke 04,Win,3,2,1,33.3,1.2,1,2,50.0,32,2,3.1,17.4,5,20.0,19.6,2,0,0.0,1,14.8
2422,2020-2021,32,Schalke 04,Ralf Fährmann,GER,32,90.0,Away,Hoffenheim,Defeat,12,4,8,66.7,2.4,1,24,4.2,32,10,56.3,41.5,9,66.7,47.7,15,0,0.0,0,11.4
2423,2020-2021,32,Dortmund,Marwin Hitz,SUI,33,45.0,Home,RB Leipzig,Win,2,0,2,100.0,0.8,3,7,42.9,15,2,40.0,39.6,1,100.0,43.0,3,0,0.0,1,17.3
2424,2020-2021,32,Dortmund,Roman Bürki,SUI,30,45.0,Home,RB Leipzig,Win,6,2,4,66.7,1.5,3,10,30.0,16,9,37.5,38.1,5,80.0,52.8,7,2,28.6,0,6.3
2425,2020-2021,32,RB Leipzig,Péter Gulácsi,GER,29,9.0,Away,Dortmund,Defeat,4,3,1,25.0,1.1,5,8,62.5,27,3,25.9,31.8,9,11.1,22.1,8,0,0.0,1,18.0
2426,2020-2021,32,Wolfsburg,Koen Casteels,BEL,28,90.0,Home,Union Berlin,Win,1,0,1,100.0,0.1,5,16,31.3,37,3,24.3,34.1,10,70.0,61.4,12,0,0.0,1,15.8
2427,2020-2021,32,Union Berlin,Andreas Luthe,GER,34,90.0,Away,Wolfsburg,Defeat,8,3,5,62.5,3.3,9,11,81.8,21,2,33.3,34.8,8,50.0,36.0,8,0,0.0,1,20.0
2428,2020-2021,32,Bayern Munich,Manuel Neuer,GER,35,90.0,Home,Mönchengladbach,Win,3,0,3,100.0,0.7,2,5,40.0,30,9,16.7,28.6,9,0.0,19.4,10,1,10.0,1,11.7
2429,2020-2021,32,Mönchengladbach,Yann Sommer,SUI,32,90.0,Away,Bayern Munich,Defeat,6,6,1,16.7,3.5,8,12,66.7,30,5,30.0,31.5,11,27.3,25.4,7,0,0.0,1,12.4
2430,2020-2021,32,Köln,Timo Horn,GER,27,90.0,Home,Freiburg,Defeat,6,4,2,33.3,2.6,10,19,52.6,34,4,41.2,37.5,7,71.4,45.4,5,0,0.0,0,13.8
2431,2020-2021,32,Freiburg,Mark Flekken,NED,27,90.0,Away,Köln,Win,2,1,1,50.0,0.9,11,27,40.7,35,2,51.4,47.8,9,100.0,78.2,11,0,0.0,0,13.5
2432,2020-2021,32,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Home,Mainz 05,Draw,3,1,2,66.7,0.6,1,5,20.0,34,6,11.8,22.5,5,20.0,26.4,9,1,11.1,0,14.0
2433,2020-2021,32,Mainz 05,Robin Zentner,GER,26,90.0,Away,Eintracht Frankfurt,Draw,3,1,2,66.7,1.4,9,30,30.0,26,2,80.8,56.2,13,69.2,55.2,15,0,0.0,0,12.8
2434,2020-2021,32,Hertha BSC,Alexander Schwolow,GER,28,90.0,Home,Arminia,Draw,6,0,6,100.0,0.2,3,7,42.9,25,12,8.0,22.7,7,71.4,50.1,5,0,0.0,0,13.8
2435,2020-2021,32,Arminia,Stefan Ortega,GER,28,90.0,Away,Hertha BSC,Draw,4,0,4,100.0,1.0,13,36,36.1,41,2,68.3,54.6,9,88.9,68.0,9,0,0.0,1,20.4
2436,2020-2021,31,Schalke 04,Ralf Fährmann,GER,32,90.0,Home,Hertha BSC,Defeat,6,2,4,66.7,1.3,3,8,37.5,22,9,22.7,29.6,6,50.0,35.2,9,1,11.1,1,12.9
2437,2020-2021,31,Hertha BSC,Alexander Schwolow,GER,28,90.0,Away,Schalke 04,Win,1,1,0,0.0,0.8,5,10,50.0,20,3,30.0,37.4,11,36.4,35.6,6,1,16.7,0,15.2
2438,2020-2021,33,Hertha BSC,Alexander Schwolow,GER,28,90.0,Home,Köln,Draw,4,0,4,100.0,0.3,8,24,33.3,32,6,37.5,36.0,13,92.3,67.7,15,1,6.7,1,19.0
2439,2020-2021,33,Köln,Timo Horn,GER,28,90.0,Away,Hertha BSC,Draw,1,0,1,100.0,0.0,2,2,100.0,19,5,5.3,21.1,5,20.0,24.2,3,0,0.0,1,11.4
2440,2020-2021,33,Mönchengladbach,Yann Sommer,SUI,32,90.0,Home,Stuttgart,Defeat,6,2,4,66.7,1.0,3,18,16.7,42,4,40.5,38.8,4,25.0,26.0,8,1,12.5,1,15.9
2441,2020-2021,33,Stuttgart,Gregor Kobel,SUI,23,90.0,Away,Mönchengladbach,Win,4,1,3,75.0,1.6,2,10,20.0,31,5,25.8,28.2,5,40.0,38.2,6,1,16.7,0,7.8
2442,2020-2021,33,Arminia,Stefan Ortega,GER,28,90.0,Home,Hoffenheim,Draw,3,1,2,66.7,1.4,13,25,52.0,47,3,38.3,37.0,9,77.8,59.9,12,2,16.7,2,21.0
2443,2020-2021,33,Hoffenheim,Philipp Pentke,GER,36,90.0,Away,Arminia,Draw,6,1,5,83.3,2.8,7,13,53.8,37,10,35.1,32.7,8,0.0,13.8,4,0,0.0,0,15.2
2444,2020-2021,33,Schalke 04,Ralf Fährmann,GER,32,90.0,Home,Eintracht Frankfurt,Win,8,3,5,62.5,2.6,9,31,29.0,36,5,55.6,47.9,12,91.7,62.1,24,2,8.3,0,11.4
2445,2020-2021,33,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Away,Schalke 04,Defeat,5,4,1,20.0,3.2,1,2,50.0,15,2,6.7,29.6,6,16.7,26.5,1,0,0.0,0,20.5
2446,2020-2021,33,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Home,Union Berlin,Draw,6,1,5,83.3,0.8,9,30,30.0,44,11,54.5,42.8,8,75.0,50.8,15,1,6.7,1,11.0
2447,2020-2021,33,Union Berlin,Andreas Luthe,GER,34,90.0,Away,Bayer Leverkusen,Draw,4,1,2,75.0,1.0,4,8,50.0,33,4,12.1,28.7,7,57.1,44.6,11,0,0.0,0,15.5
2448,2020-2021,33,Augsburg,Rafał Gikiewicz,POL,33,90.0,Home,Werder Bremen,Win,4,0,4,100.0,0.3,9,31,29.0,29,3,79.3,57.7,8,100.0,71.1,15,1,6.7,0,12.6
2449,2020-2021,33,Werder Bremen,Jiří Pavlenka,CZE,29,90.0,Away,Augsburg,Defeat,5,2,4,80.0,2.3,4,7,57.1,26,6,19.2,28.6,8,25.0,31.4,8,1,12.5,1,20.4
2450,2020-2021,33,Freiburg,Mark Flekken,NED,27,90.0,Home,Bayern Munich,Draw,5,2,4,80.0,2.8,9,15,60.0,32,4,34.4,37.3,7,57.1,52.0,9,0,0.0,0,6.3
2451,2020-2021,33,Bayern Munich,Alexander Nübel,GER,24,90.0,Away,Freiburg,Draw,4,2,2,50.0,1.9,1,3,33.3,27,2,11.1,26.7,8,0.0,28.1,10,0,0.0,0,9.5
2452,2020-2021,33,Mainz 05,Finn Dahmen,GER,23,90.0,Home,Dortmund,Defeat,4,3,1,25.0,2.1,5,8,62.5,15,3,33.3,30.3,13,23.1,21.2,6,0,0.0,1,11.9
2453,2020-2021,33,Dortmund,Roman Bürki,SUI,30,90.0,Away,Mainz 05,Win,5,1,5,100.0,1.9,9,14,64.3,23,4,47.8,42.7,8,37.5,44.8,11,0,0.0,1,16.7
2454,2020-2021,33,RB Leipzig,Péter Gulácsi,HUN,31,90.0,Home,Wolfsburg,Draw,4,2,2,50.0,1.2,1,7,14.3,32,4,21.9,28.8,4,0.0,9.8,0,0,,1,18.2
2455,2020-2021,33,Wolfsburg,Koen Casteels,BEL,28,90.0,Away,RB Leipzig,Draw,3,2,2,66.7,2.0,6,19,31.6,34,2,35.3,35.5,9,77.8,59.8,5,0,0.0,1,17.5
2456,2020-2021,34,Bayern Munich,Manuel Neuer,GER,35,90.0,Home,Augsburg,Win,3,2,1,33.3,2.0,4,4,100.0,26,4,11.5,28.4,4,25.0,25.5,7,0,0.0,3,22.5
2457,2020-2021,34,Augsburg,Rafał Gikiewicz,POL,33,90.0,Away,Bayern Munich,Defeat,13,5,9,61.5,3.2,12,22,54.5,18,5,61.1,45.6,12,91.7,64.1,13,0,0.0,2,13.0
2458,2020-2021,34,Werder Bremen,Jiří Pavlenka,CZE,29,90.0,Home,Mönchengladbach,Defeat,8,4,4,50.0,3.4,6,9,66.7,27,5,25.9,31.6,3,66.7,40.3,4,1,25.0,1,20.3
2459,2020-2021,34,Mönchengladbach,Yann Sommer,SUI,32,90.0,Away,Werder Bremen,Win,8,2,6,75.0,3.1,6,10,60.0,23,5,30.4,30.1,7,42.9,34.1,8,1,12.5,1,17.0
2460,2020-2021,34,Hoffenheim,Philipp Pentke,GER,36,90.0,Home,Hertha BSC,Win,5,1,4,80.0,1.4,3,6,50.0,28,4,17.9,25.8,8,12.5,18.6,4,0,0.0,0,11.0
2461,2020-2021,34,Hertha BSC,Alexander Schwolow,GER,28,90.0,Away,Hoffenheim,Defeat,4,2,2,50.0,1.8,4,8,50.0,28,4,25.0,32.9,12,8.3,21.1,12,1,8.3,0,10.5
2462,2020-2021,34,Union Berlin,Andreas Luthe,GER,34,90.0,Home,RB Leipzig,Win,8,1,7,87.5,2.0,11,22,50.0,31,4,54.8,42.0,7,71.4,50.6,9,0,0.0,1,13.9
2463,2020-2021,34,RB Leipzig,Josep Martinez,ESP,22,90.0,Away,Union Berlin,Defeat,4,2,2,50.0,2.0,3,13,23.1,44,5,29.5,32.0,5,0.0,17.4,9,0,0.0,1,14.2
2464,2020-2021,34,Dortmund,Roman Bürki,SUI,30,90.0,Home,Bayer Leverkusen,Win,6,1,6,100.0,1.4,8,15,53.3,39,7,33.3,33.1,9,22.2,24.7,9,0,0.0,0,7.3
2465,2020-2021,34,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Away,Dortmund,Defeat,3,3,0,0.0,1.1,4,6,66.7,23,7,13.0,27.6,6,50.0,33.5,2,0,0.0,0,13.1
2466,2020-2021,34,Stuttgart,Gregor Kobel,SUI,23,90.0,Home,Arminia,Defeat,2,2,1,50.0,1.4,0,3,0.0,20,4,15.0,23.8,7,0.0,21.6,8,1,12.5,0,10.3
2467,2020-2021,34,Arminia,Stefan Ortega,GER,28,90.0,Away,Stuttgart,Win,0,0,0,,0.0,19,37,51.4,33,2,90.9,66.6,9,77.8,61.9,11,3,27.3,0,11.6
2468,2020-2021,34,Wolfsburg,Pavao Pervan,AUT,33,90.0,Home,Mainz 05,Defeat,7,3,4,57.1,2.0,7,13,53.8,30,5,26.7,31.1,9,55.6,46.0,7,1,14.3,0,12.5
2469,2020-2021,34,Mainz 05,Finn Dahmen,GER,23,90.0,Away,Wolfsburg,Win,5,2,3,60.0,1.6,4,13,30.8,26,5,38.5,34.8,9,33.3,37.4,12,0,0.0,1,17.5
2470,2020-2021,34,Köln,Timo Horn,GER,28,90.0,Home,Schalke 04,Win,1,0,1,100.0,0.1,1,3,33.3,13,1,15.4,30.5,6,16.7,26.0,0,0,,0,15.5
2471,2020-2021,34,Schalke 04,Ralf Fährmann,GER,32,90.0,Away,Köln,Defeat,11,1,10,90.9,1.2,10,37,27.0,32,5,81.3,52.8,11,100.0,62.3,16,0,0.0,2,17.6
2472,2020-2021,34,Eintracht Frankfurt,Elias Bördner,GER,19,90.0,Home,Freiburg,Win,6,1,5,83.3,0.8,4,18,22.2,32,9,50.0,38.0,11,18.2,23.7,10,0,0.0,0,7.5
2473,2020-2021,34,Freiburg,Mark Flekken,NED,27,90.0,Away,Eintracht Frankfurt,Defeat,9,3,7,77.8,3.7,11,22,50.0,31,3,41.9,38.2,11,81.8,64.2,12,1,8.3,1,15.0
2474,2021-2022,1,Mönchengladbach,Yann Sommer,SUI,32,90.0,Home,Bayern Munich,Draw,9,1,8,88.9,2.5,10,28,35.7,30,4,66.7,53.1,9,88.9,61.8,10,1,10.0,1,12.0
2475,2021-2022,1,Bayern Munich,Manuel Neuer,GER,35,90.0,Away,Mönchengladbach,Draw,4,1,3,75.0,0.4,6,8,75.0,44,9,18.2,24.9,6,0.0,22.3,6,0,0.0,2,19.8
2476,2021-2022,1,Augsburg,Rafał Gikiewicz,POL,33,90.0,Home,Hoffenheim,Defeat,8,4,4,50.0,3.4,11,17,64.7,31,4,35.5,34.0,8,75.0,56.5,8,0,0.0,2,14.8
2477,2021-2022,1,Hoffenheim,Oliver Baumann,GER,31,90.0,Away,Augsburg,Win,0,0,0,,0.0,6,14,42.9,39,9,25.6,29.0,9,44.4,35.1,6,0,0.0,1,12.8
2478,2021-2022,1,Union Berlin,Andreas Luthe,GER,34,90.0,Home,Bayer Leverkusen,Draw,3,1,2,66.7,0.6,2,12,16.7,23,4,39.1,38.4,6,50.0,41.5,5,0,0.0,1,15.1
2479,2021-2022,1,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Away,Union Berlin,Draw,5,1,4,80.0,1.1,8,19,42.1,33,3,39.4,34.7,7,85.7,62.4,6,0,0.0,1,21.0
2480,2021-2022,1,Wolfsburg,Koen Casteels,BEL,29,90.0,Home,Bochum,Win,1,0,1,100.0,0.1,3,9,33.3,17,5,29.4,33.9,6,66.7,56.8,4,0,0.0,1,15.0
2481,2021-2022,1,Bochum,Manuel Riemann,GER,32,90.0,Away,Wolfsburg,Defeat,7,1,6,85.7,3.1,21,42,50.0,53,6,64.2,47.7,10,80.0,58.7,10,2,20.0,5,18.6
2482,2021-2022,1,Arminia,Stefan Ortega,GER,28,90.0,Home,Freiburg,Draw,6,0,6,100.0,1.2,21,44,47.7,61,2,59.0,50.5,12,66.7,52.0,12,0,0.0,1,19.1
2483,2021-2022,1,Freiburg,Mark Flekken,NED,28,90.0,Away,Arminia,Draw,3,0,3,100.0,0.9,8,17,47.1,22,3,54.5,46.5,7,71.4,62.3,9,1,11.1,0,9.5
2484,2021-2022,1,Stuttgart,Florian Müller,GER,23,90.0,Home,Greuther Fürth,Win,4,1,3,75.0,1.0,5,8,62.5,23,5,34.8,32.8,4,0.0,13.8,5,0,0.0,0,3.5
2485,2021-2022,1,Greuther Fürth,Sascha Burchert,GER,31,90.0,Away,Stuttgart,Defeat,15,5,10,66.7,5.0,7,18,38.9,26,5,46.2,42.3,9,66.7,49.0,10,0,0.0,1,13.9
2486,2021-2022,1,Dortmund,Gregor Kobel,SUI,23,90.0,Home,Eintracht Frankfurt,Win,3,2,2,33.3,1.9,11,19,57.9,49,2,30.6,31.6,9,44.4,33.0,5,0,0.0,2,18.8
2487,2021-2022,1,Eintracht Frankfurt,Kevin Trapp,GER,31,90.0,Away,Dortmund,Defeat,7,5,2,28.6,2.6,11,20,55.0,35,5,48.6,35.8,6,50.0,38.3,2,0,0.0,2,16.8
2488,2021-2022,1,Mainz 05,Robin Zentner,GER,26,90.0,Home,RB Leipzig,Win,2,0,2,100.0,0.8,5,21,23.8,23,7,60.9,50.6,8,87.5,70.1,19,3,15.8,2,14.3
2489,2021-2022,1,RB Leipzig,Péter Gulácsi,HUN,31,90.0,Away,Mainz 05,Defeat,2,1,1,50.0,1.4,3,4,75.0,11,2,27.3,28.4,3,33.3,37.0,5,0,0.0,1,33.0
2490,2021-2022,1,Köln,Timo Horn,GER,28,90.0,Home,Hertha BSC,Win,5,1,4,80.0,1.7,10,12,83.3,27,1,25.9,27.6,7,71.4,48.0,5,0,0.0,0,5.0
2491,2021-2022,1,Hertha BSC,Alexander Schwolow,GER,29,90.0,Away,Köln,Defeat,5,3,2,40.0,2.4,8,18,44.4,18,3,50.0,41.6,13,69.2,49.0,14,0,0.0,0,11.0
